    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/01/28,13:35:55
MCA Data File,200128 HPGe B ARAA 2B-RX.asc
2034,    6250
2035,    6186
2036,    6115
2037,    6115
2038,    6361
2039,    6255
2040,    6127
2041,    6261
2042,    6061
2043,    6188
2044,    6277
2045,    6276
2046,    6175
2047,    6073
2048,    6074
2049,    6294
2050,    6262
2051,    6255
2052,    6014
2053,    6254
2054,    6096
2055,    6182
2056,    6174
2057,    6128
2058,    6109
2059,    6163
2060,    6135
2061,    6215
2062,    6094
2063,    6167
2064,    5985
2065,    6226
2066,    6080
2067,    6301
2068,    5957
2069,    6205
2070,    5933
2071,    6057
2072,    6018
2073,    6161
2074,    5999
2075,    6281
2076,    6037
2077,    5991
2078,    6111
2079,    6097
2080,    6041
2081,    5969
2082,    6178
2083,    6009
2084,    6001
2085,    5983
2086,    6197
2087,    6106
2088,    6159
2089,    6086
2090,    5913
2091,    5917
2092,    5926
2093,    6083
2094,    6139
2095,    5959
2096,    6064
2097,    6049
2098,    5946
2099,    5901
2100,    5943
2101,    6010
2102,    5986
2103,    5814
2104,    6061
2105,    6037
2106,    5981
2107,    5902
2108,    6039
2109,    5854
2110,    5964
2111,    5910
2112,    5953
2113,    5883
2114,    5821
2115,    5807
2116,    5786
2117,    5864
2118,    5927
2119,    5931
2120,    5984
2121,    5800
2122,    5990
2123,    5786
2124,    5972
2125,    5933
2126,    5924
2127,    5923
2128,    5973
2129,    5707
2130,    5955
2131,    5807
2132,    5880
2133,    5850
2134,    5883
2135,    5824
2136,    5833
2137,    5925
2138,    5826
2139,    5736
2140,    5812
2141,    5941
2142,    5824
2143,    5779
2144,    5692
2145,    5790
2146,    5753
2147,    5824
2148,    5683
2149,    5823
2150,    5790
2151,    5754
2152,    5716
2153,    5726
2154,    5657
2155,    5867
2156,    5723
2157,    5827
2158,    5671
2159,    5731
2160,    5723
2161,    5825
2162,    5790
2163,    5678
2164,    5813
2165,    5801
2166,    5638
2167,    5784
2168,    5734
2169,    5664
2170,    5658
2171,    5643
2172,    5679
2173,    5729
2174,    5707
2175,    5582
2176,    5568
2177,    5635
2178,    5663
2179,    5651
2180,    5781
2181,    5866
2182,    5570
2183,    5737
2184,    5706
2185,    5719
2186,    5705
2187,    5819
2188,    5716
2189,    5760
2190,    5777
2191,    5660
2192,    5690
2193,    5693
2194,    5737
2195,    5682
2196,    5571
2197,    5704
2198,    5480
2199,    5544
2200,    5638
2201,    5705
2202,    5694
2203,    5737
2204,    5687
2205,    5623
2206,    5690
2207,    5601
2208,    5573
2209,    5654
2210,    5564
2211,    5573
2212,    5578
2213,    5524
2214,    5615
2215,    5553
2216,    5440
2217,    5632
2218,    5566
2219,    5675
2220,    5589
2221,    5484
2222,    5427
2223,    5559
2224,    5578
2225,    5606
2226,    5559
2227,    5676
2228,    5586
2229,    5511
2230,    5592
2231,    5598
2232,    5561
2233,    5525
2234,    5533
2235,    5566
2236,    5624
2237,    5704
2238,    5617
2239,    5580
2240,    5595
2241,    5525
2242,    5617
2243,    5450
2244,    5607
2245,    5556
2246,    5555
2247,    5555
2248,    5634
2249,    5586
2250,    5632
2251,    5609
2252,    5666
2253,    5594
2254,    5529
2255,    5548
2256,    5494
2257,    5448
2258,    5531
2259,    5602
2260,    5627
2261,    5519
2262,    5529
2263,    5447
2264,    5472
2265,    5417
2266,    5556
2267,    5524
2268,    5388
2269,    5393
2270,    5512
2271,    5463
2272,    5521
2273,    5458
2274,    5466
2275,    5349
2276,    5411
2277,    5485
2278,    5529
2279,    5504
2280,    5456
2281,    5504
2282,    5493
2283,    5566
2284,    5466
2285,    5525
2286,    5531
2287,    5393
2288,    5605
2289,    5480
2290,    5485
2291,    5471
2292,    5543
2293,    5582
2294,    5578
2295,    5581
2296,    5570
2297,    5626
2298,    5723
2299,    5596
2300,    5617
2301,    5666
2302,    5610
2303,    5738
2304,    5683
2305,    5460
2306,    5521
2307,    5468
2308,    5414
2309,    5423
2310,    5454
2311,    5323
2312,    5342
2313,    5410
2314,    5473
2315,    5458
2316,    5403
2317,    5395
2318,    5550
2319,    5509
2320,    5291
2321,    5453
2322,    5417
2323,    5334
2324,    5378
2325,    5407
2326,    5389
2327,    5565
2328,    5421
2329,    5301
2330,    5324
2331,    5359
2332,    5325
2333,    5327
2334,    5496
2335,    5326
2336,    5362
2337,    5302
2338,    5244
2339,    5397
2340,    5509
2341,    5413
2342,    5378
2343,    5315
2344,    5327
2345,    5281
2346,    5311
2347,    5480
2348,    5364
2349,    5394
2350,    5420
2351,    5302
2352,    5378
2353,    5263
2354,    5376
2355,    5288
2356,    5360
2357,    5457
2358,    5420
2359,    5287
2360,    5403
2361,    5245
2362,    5423
2363,    5398
2364,    5332
2365,    5302
2366,    5363
2367,    5349
2368,    5388
2369,    5202
2370,    5365
2371,    5209
2372,    5359
2373,    5392
2374,    5384
2375,    5481
2376,    5308
2377,    5420
2378,    5206
2379,    5340
2380,    5290
2381,    5325
2382,    5337
2383,    5415
2384,    5335
2385,    5221
2386,    5262
2387,    5207
2388,    5323
2389,    5262
2390,    5179
2391,    5392
2392,    5262
2393,    5214
2394,    5393
2395,    5399
2396,    5439
2397,    5422
2398,    5380
2399,    5401
2400,    5490
2401,    5275
2402,    5329
2403,    5245
2404,    5339
2405,    5314
2406,    5328
2407,    5205
2408,    5371
2409,    5233
2410,    5203
2411,    5290
2412,    5339
2413,    5315
2414,    5217
2415,    5375
2416,    5386
2417,    5213
2418,    5271
2419,    5269
2420,    5268
2421,    5262
2422,    5297
2423,    5278
2424,    5277
2425,    5152
2426,    5201
2427,    5280
2428,    5337
2429,    5304
2430,    5323
2431,    5285
2432,    5253
2433,    5332
2434,    5119
2435,    5155
2436,    5250
2437,    5228
2438,    5356
2439,    5136
2440,    5218
2441,    5315
2442,    5387
2443,    5214
2444,    5268
2445,    5246
2446,    5236
2447,    5199
2448,    5201
2449,    5254
2450,    5456
2451,    5259
2452,    5327
2453,    5253
2454,    5258
2455,    5266
2456,    5279
2457,    5267
2458,    5357
2459,    5400
2460,    5183
2461,    5305
2462,    5177
2463,    5299
2464,    5331
2465,    5317
2466,    5266
2467,    5134
2468,    5156
2469,    5220
2470,    5137
2471,    5226
2472,    5310
2473,    5170
2474,    5279
2475,    5355
2476,    5282
2477,    5497
2478,    5254
2479,    5315
2480,    5349
2481,    5318
2482,    5223
2483,    5206
2484,    5245
2485,    5222
2486,    5199
2487,    5249
2488,    5365
2489,    5313
2490,    5266
2491,    5213
2492,    5184
2493,    5272
2494,    5402
2495,    5299
2496,    5288
2497,    5378
2498,    5219
2499,    5367
2500,    5211
2501,    5235
2502,    5173
2503,    5346
2504,    5190
2505,    5255
2506,    5346
2507,    5268
2508,    5329
2509,    5323
2510,    5250
2511,    5294
2512,    5156
2513,    5218
2514,    5194
2515,    5201
2516,    5297
2517,    5271
2518,    5329
2519,    5226
2520,    5196
2521,    5223
2522,    5279
2523,    5237
2524,    5320
2525,    5341
2526,    5237
2527,    5234
2528,    5430
2529,    5232
2530,    5308
2531,    5297
2532,    5174
2533,    5211
2534,    5230
2535,    5292
2536,    5168
2537,    5113
2538,    5256
2539,    5293
2540,    5273
2541,    5236
2542,    5244
2543,    5118
2544,    5271
2545,    5268
2546,    5195
2547,    5119
2548,    5203
2549,    5040
2550,    5170
2551,    5239
2552,    5282
2553,    5130
2554,    5168
2555,    5205
2556,    5344
2557,    5201
2558,    5232
2559,    5114
2560,    5254
2561,    5246
2562,    5208
2563,    5355
2564,    5336
2565,    5275
2566,    5335
2567,    5147
2568,    5214
2569,    5279
2570,    5137
2571,    5087
2572,    5330
2573,    5199
2574,    5248
2575,    5329
2576,    5192
2577,    5358
2578,    5376
2579,    5246
2580,    5249
2581,    5128
2582,    5216
2583,    5288
2584,    5289
2585,    5301
2586,    5228
2587,    5309
2588,    5277
2589,    5343
2590,    5393
2591,    5323
2592,    5208
2593,    5226
2594,    5357
2595,    5239
2596,    5441
2597,    5292
2598,    5151
2599,    5178
2600,    5264
2601,    5373
2602,    5321
2603,    5227
2604,    5203
2605,    5420
2606,    5280
2607,    5145
2608,    5206
2609,    5321
2610,    5264
2611,    5292
2612,    5155
2613,    5120
2614,    5099
2615,    5249
2616,    5186
2617,    5308
2618,    5268
2619,    5178
2620,    5199
2621,    5200
2622,    5116
2623,    5413
2624,    5297
2625,    5187
2626,    5348
2627,    5307
2628,    5311
2629,    5354
2630,    5223
2631,    5339
2632,    5222
2633,    5427
2634,    5269
2635,    5259
2636,    5147
2637,    5399
2638,    5304
2639,    5192
2640,    5215
2641,    5327
2642,    5289
2643,    5175
2644,    5281
2645,    5203
2646,    5291
2647,    5304
2648,    5199
2649,    5249
2650,    5254
2651,    5264
2652,    5213
2653,    5266
2654,    5251
2655,    5353
2656,    5273
2657,    5370
2658,    5174
2659,    5192
2660,    5234
2661,    5405
2662,    5326
2663,    5424
2664,    5396
2665,    5330
2666,    5319
2667,    5331
2668,    5336
2669,    5432
2670,    5345
2671,    5445
2672,    5382
2673,    5319
2674,    5269
2675,    5232
2676,    5289
2677,    5181
2678,    5312
2679,    5257
2680,    5394
2681,    5213
2682,    5424
2683,    5314
2684,    5381
2685,    5357
2686,    5260
2687,    5251
2688,    5318
2689,    5352
2690,    5332
2691,    5302
2692,    5262
2693,    5310
2694,    5371
2695,    5280
2696,    5413
2697,    5381
2698,    5340
2699,    5213
2700,    5311
2701,    5284
2702,    5254
2703,    5473
2704,    5416
2705,    5311
2706,    5373
2707,    5410
2708,    5292
2709,    5379
2710,    5375
2711,    5464
2712,    5464
2713,    5297
2714,    5397
2715,    5289
2716,    5314
2717,    5347
2718,    5504
2719,    5279
2720,    5442
2721,    5485
2722,    5493
2723,    5452
2724,    5370
2725,    5462
2726,    5365
2727,    5372
2728,    5503
2729,    5444
2730,    5382
2731,    5417
2732,    5398
2733,    5546
2734,    5345
2735,    5487
2736,    5501
2737,    5407
2738,    5490
2739,    5470
2740,    5403
2741,    5481
2742,    5525
2743,    5548
2744,    5611
2745,    5568
2746,    5661
2747,    5571
2748,    5451
2749,    5437
2750,    5556
2751,    5468
2752,    5545
2753,    5427
2754,    5526
2755,    5380
2756,    5493
2757,    5477
2758,    5409
2759,    5506
2760,    5562
2761,    5429
2762,    5414
2763,    5474
2764,    5480
2765,    5458
2766,    5572
2767,    5514
2768,    5547
2769,    5576
2770,    5547
2771,    5385
2772,    5558
2773,    5541
2774,    5662
2775,    5454
2776,    5582
2777,    5502
2778,    5489
2779,    5446
2780,    5537
2781,    5416
2782,    5545
2783,    5621
2784,    5580
2785,    5495
2786,    5615
2787,    5393
2788,    5683
2789,    5486
2790,    5563
2791,    5460
2792,    5500
2793,    5521
2794,    5325
2795,    5553
2796,    5595
2797,    5697
2798,    5647
2799,    5598
2800,    5680
2801,    5652
2802,    5577
2803,    5479
2804,    5651
2805,    5702
2806,    5521
2807,    5674
2808,    5574
2809,    5575
2810,    5655
2811,    5586
2812,    5596
2813,    5669
2814,    5738
2815,    5741
2816,    5556
2817,    5688
2818,    5622
2819,    5530
2820,    5602
2821,    5659
2822,    5597
2823,    5669
2824,    5621
2825,    5603
2826,    5693
2827,    5677
2828,    5720
2829,    5704
2830,    5739
2831,    5669
2832,    5553
2833,    5699
2834,    5693
2835,    5752
2836,    5577
2837,    5660
2838,    5640
2839,    5536
2840,    5581
2841,    5658
2842,    5703
2843,    5765
2844,    5804
2845,    5646
2846,    5807
2847,    5667
2848,    5721
2849,    5754
2850,    5701
2851,    5656
2852,    5800
2853,    5760
2854,    5727
2855,    5920
2856,    5711
2857,    5681
2858,    5859
2859,    5735
2860,    5727
2861,    5955
2862,    5700
2863,    5882
2864,    5817
2865,    5925
2866,    5822
2867,    5873
2868,    5696
2869,    5722
2870,    5878
2871,    5715
2872,    5755
2873,    5883
2874,    5730
2875,    5925
2876,    5669
2877,    5804
2878,    5847
2879,    5916
2880,    5900
2881,    5955
2882,    5771
2883,    5843
2884,    5843
2885,    5869
2886,    5916
2887,    5871
2888,    5831
2889,    5907
2890,    5986
2891,    5895
2892,    5719
2893,    5814
2894,    5904
2895,    5903
2896,    5954
2897,    5763
2898,    5871
2899,    5947
2900,    5945
2901,    5914
2902,    5942
2903,    5993
2904,    6002
2905,    6033
2906,    5949
2907,    6035
2908,    5905
2909,    6138
2910,    6005
2911,    6069
2912,    5907
2913,    5823
2914,    5948
2915,    6150
2916,    5882
2917,    6065
2918,    6104
2919,    6163
2920,    6099
2921,    6143
2922,    6093
2923,    6097
2924,    6038
2925,    6020
2926,    6094
2927,    6036
2928,    5986
2929,    6161
2930,    6049
2931,    5938
2932,    6091
2933,    6102
2934,    6172
2935,    5950
2936,    6028
2937,    5983
2938,    6078
2939,    6074
2940,    6186
2941,    5992
2942,    6041
2943,    6011
2944,    6203
2945,    6250
2946,    5960
2947,    6137
2948,    6161
2949,    6247
2950,    6082
2951,    6082
2952,    6138
2953,    6206
2954,    6174
2955,    6191
2956,    6130
2957,    6209
2958,    6063
2959,    6110
2960,    6211
2961,    6260
2962,    6143
2963,    6214
2964,    6102
2965,    6184
2966,    6312
2967,    6169
2968,    6399
2969,    6218
2970,    6184
2971,    6224
2972,    6314
2973,    6359
2974,    6152
2975,    6343
2976,    6268
2977,    6408
2978,    6238
2979,    6368
2980,    6336
2981,    6198
2982,    6232
2983,    6376
2984,    6342
2985,    6228
2986,    6173
2987,    6356
2988,    6328
2989,    6289
2990,    6308
2991,    6416
2992,    6412
2993,    6266
2994,    6412
2995,    6436
2996,    6461
2997,    6393
2998,    6392
2999,    6266
3000,    6343
3001,    6340
3002,    6481
3003,    6328
3004,    6397
3005,    6332
3006,    6355
3007,    6363
3008,    6410
3009,    6479
3010,    6362
3011,    6508
3012,    6435
3013,    6420
3014,    6378
3015,    6405
3016,    6457
3017,    6417
3018,    6418
3019,    6537
3020,    6367
3021,    6391
3022,    6514
3023,    6579
3024,    6549
3025,    6420
3026,    6551
3027,    6539
3028,    6635
3029,    6570
3030,    6430
3031,    6648
3032,    6678
3033,    6434
3034,    6489
3035,    6714
3036,    6556
3037,    6637
3038,    6708
3039,    6734
3040,    6533
3041,    6610
3042,    6537
3043,    6604
3044,    6634
3045,    6665
3046,    6475
3047,    6690
3048,    6571
3049,    6690
3050,    6652
3051,    6638
3052,    6616
3053,    6715
3054,    6803
3055,    6682
3056,    6799
3057,    6810
3058,    6753
3059,    6730
3060,    6830
3061,    6603
3062,    6788
3063,    7032
3064,    6696
3065,    6837
3066,    6848
3067,    6784
3068,    6874
3069,    6881
3070,    6897
3071,    6854
3072,    6935
3073,    6884
3074,    6975
3075,    6859
3076,    6943
3077,    6902
3078,    6901
3079,    6905
3080,    6869
3081,    7019
3082,    6896
3083,    6973
3084,    6706
3085,    6852
3086,    6926
3087,    6822
3088,    6908
3089,    6829
3090,    6776
3091,    6863
3092,    6775
3093,    6704
3094,    6779
3095,    6887
3096,    6889
3097,    6811
3098,    6803
3099,    7078
3100,    6799
3101,    6774
3102,    6763
3103,    6671
3104,    6930
3105,    6733
3106,    6704
3107,    6855
3108,    6874
3109,    6801
3110,    6839
3111,    6985
3112,    6813
3113,    6839
3114,    6922
3115,    6814
3116,    7026
3117,    6831
3118,    6831
3119,    6918
3120,    6981
3121,    6998
3122,    7046
3123,    6830
3124,    6777
3125,    7073
3126,    6841
3127,    6927
3128,    6886
3129,    6903
3130,    6792
3131,    6852
3132,    6880
3133,    6904
3134,    6891
3135,    6935
3136,    6952
3137,    6930
3138,    6971
3139,    6963
3140,    7080
3141,    6941
3142,    6927
3143,    6880
3144,    6905
3145,    7005
3146,    6942
3147,    6858
3148,    6963
3149,    6947
3150,    6937
3151,    6879
3152,    6990
3153,    6990
3154,    6881
3155,    6790
3156,    6756
3157,    7004
3158,    6898
3159,    7050
3160,    7038
3161,    6823
3162,    7042
3163,    6950
3164,    6833
3165,    7031
3166,    6967
3167,    6940
3168,    6881
3169,    6813
3170,    6811
3171,    6946
3172,    6863
3173,    6805
3174,    6855
3175,    6826
3176,    6871
3177,    6976
3178,    6895
3179,    6695
3180,    6688
3181,    6868
3182,    6808
3183,    6811
3184,    6701
3185,    6618
3186,    6774
3187,    6599
3188,    6676
3189,    6626
3190,    6715
3191,    6478
3192,    6646
3193,    6638
3194,    6522
3195,    6290
3196,    6476
3197,    6444
3198,    6354
3199,    6373
3200,    6303
3201,    6194
3202,    6156
3203,    6257
3204,    5908
3205,    5972
3206,    6037
3207,    5877
3208,    6099
3209,    5725
3210,    5868
3211,    5776
3212,    5750
3213,    5703
3214,    5634
3215,    5546
3216,    5631
3217,    5556
3218,    5612
3219,    5364
3220,    5520
3221,    5470
3222,    5430
3223,    5293
3224,    5330
3225,    5407
3226,    5278
3227,    5332
3228,    5363
3229,    5260
3230,    5282
3231,    5273
3232,    5157
3233,    5374
3234,    5420
3235,    5186
3236,    5244
3237,    5107
3238,    5106
3239,    5162
3240,    5092
3241,    5008
3242,    4897
3243,    5127
3244,    5003
3245,    5099
3246,    5108
3247,    5089
3248,    4953
3249,    5130
3250,    5086
3251,    5122
3252,    4973
3253,    4872
3254,    4849
3255,    4855
3256,    4898
3257,    4905
3258,    4946
3259,    4869
3260,    4949
3261,    4913
3262,    4795
3263,    4794
3264,    4953
3265,    4793
3266,    4762
3267,    4975
3268,    4832
3269,    4840
3270,    4750
3271,    4814
3272,    4851
3273,    4775
3274,    4690
3275,    4695
3276,    4868
3277,    4770
3278,    4845
3279,    4661
3280,    4661
3281,    4559
3282,    4601
3283,    4616
3284,    4663
3285,    4793
3286,    4633
3287,    4690
3288,    4557
3289,    4592
3290,    4669
3291,    4458
3292,    4742
3293,    4639
3294,    4661
3295,    4642
3296,    4635
3297,    4598
3298,    4544
3299,    4538
3300,    4590
3301,    4622
3302,    4626
3303,    4484
3304,    4547
3305,    4500
3306,    4554
3307,    4487
3308,    4559
3309,    4463
3310,    4627
3311,    4472
3312,    4421
3313,    4501
3314,    4503
3315,    4423
3316,    4434
3317,    4446
3318,    4377
3319,    4295
3320,    4467
3321,    4437
3322,    4326
3323,    4377
3324,    4436
3325,    4386
3326,    4377
3327,    4448
3328,    4346
3329,    4552
3330,    4390
3331,    4311
3332,    4212
3333,    4299
3334,    4323
3335,    4284
3336,    4378
3337,    4269
3338,    4406
3339,    4252
3340,    4303
3341,    4296
3342,    4231
3343,    4325
3344,    4282
3345,    4246
3346,    4168
3347,    4193
3348,    4223
3349,    4232
3350,    4140
3351,    4180
3352,    4304
3353,    4147
3354,    4204
3355,    4192
3356,    4120
3357,    4358
3358,    4200
3359,    4165
3360,    4165
3361,    4121
3362,    4161
3363,    4148
3364,    4201
3365,    3936
3366,    4114
3367,    4237
3368,    4071
3369,    4100
3370,    4160
3371,    4035
3372,    4002
3373,    4198
3374,    3981
3375,    4046
3376,    4079
3377,    4122
3378,    4049
3379,    4109
3380,    4030
3381,    4040
3382,    4036
3383,    4081
3384,    3994
3385,    3970
3386,    3962
3387,    3939
3388,    3946
3389,    3976
3390,    4010
3391,    3840
3392,    4041
3393,    3889
3394,    3952
3395,    3967
3396,    3971
3397,    3907
3398,    3856
3399,    3839
3400,    3853
3401,    3862
3402,    3798
3403,    3853
3404,    3713
3405,    3863
3406,    3853
3407,    3876
3408,    3790
3409,    3800
3410,    3739
3411,    3881
3412,    3739
3413,    3742
3414,    3740
3415,    3776
3416,    3693
3417,    3684
3418,    3598
3419,    3786
3420,    3691
3421,    3640
3422,    3645
3423,    3704
3424,    3657
3425,    3522
3426,    3663
3427,    3574
3428,    3499
3429,    3585
3430,    3600
3431,    3423
3432,    3613
3433,    3558
3434,    3516
3435,    3580
3436,    3541
3437,    3497
3438,    3590
3439,    3460
3440,    3480
3441,    3423
3442,    3325
3443,    3447
3444,    3409
3445,    3437
3446,    3344
3447,    3336
3448,    3389
3449,    3400
3450,    3424
3451,    3381
3452,    3354
3453,    3284
3454,    3429
3455,    3254
3456,    3307
3457,    3220
3458,    3247
3459,    3361
3460,    3229
3461,    3249
3462,    3251
3463,    3312
3464,    3249
3465,    3195
3466,    3153
3467,    3222
3468,    3275
3469,    3193
3470,    3182
3471,    3217
3472,    3083
3473,    3253
3474,    3135
3475,    3158
3476,    3103
3477,    3074
3478,    3102
3479,    3031
3480,    3117
3481,    3039
3482,    3069
3483,    3100
3484,    3074
3485,    3076
3486,    3039
3487,    2944
3488,    2982
3489,    2973
3490,    2980
3491,    2986
3492,    3012
3493,    2924
3494,    2886
3495,    2935
3496,    2945
3497,    2824
3498,    2902
3499,    2884
3500,    2832
3501,    2781
3502,    2848
3503,    2876
3504,    2916
3505,    2790
3506,    2756
3507,    2812
3508,    2885
3509,    2788
3510,    2824
3511,    2789
3512,    2791
3513,    2762
3514,    2710
3515,    2798
3516,    2625
3517,    2724
3518,    2768
3519,    2704
3520,    2775
3521,    2631
3522,    2716
3523,    2613
3524,    2593
3525,    2621
3526,    2704
3527,    2637
3528,    2682
3529,    2740
3530,    2623
3531,    2600
3532,    2698
3533,    2602
3534,    2694
3535,    2573
3536,    2596
3537,    2541
3538,    2556
3539,    2575
3540,    2615
3541,    2501
3542,    2618
3543,    2506
3544,    2549
3545,    2634
3546,    2435
3547,    2508
3548,    2555
3549,    2430
3550,    2427
3551,    2494
3552,    2532
3553,    2479
3554,    2456
3555,    2534
3556,    2468
3557,    2472
3558,    2450
3559,    2481
3560,    2469
3561,    2396
3562,    2430
3563,    2422
3564,    2444
3565,    2432
3566,    2392
3567,    2445
3568,    2446
3569,    2408
3570,    2408
3571,    2399
3572,    2366
3573,    2332
3574,    2390
3575,    2324
3576,    2315
3577,    2430
3578,    2324
3579,    2319
3580,    2401
3581,    2298
3582,    2299
3583,    2388
3584,    2368
3585,    2342
3586,    2307
3587,    2279
3588,    2312
3589,    2279
3590,    2252
3591,    2290
3592,    2288
3593,    2317
3594,    2272
3595,    2218
3596,    2238
3597,    2216
3598,    2349
3599,    2334
3600,    2301
3601,    2231
3602,    2261
3603,    2165
3604,    2137
3605,    2298
3606,    2272
3607,    2248
3608,    2266
3609,    2155
3610,    2161
3611,    2299
3612,    2262
3613,    2191
3614,    2136
3615,    2239
3616,    2256
3617,    2159
3618,    2205
3619,    2122
3620,    2139
3621,    2202
3622,    2230
3623,    2094
3624,    2252
3625,    2138
3626,    2212
3627,    2195
3628,    2289
3629,    2120
3630,    2109
3631,    2158
3632,    2092
3633,    2118
3634,    2134
3635,    2121
3636,    2135
3637,    2123
3638,    2152
3639,    2191
3640,    2185
3641,    2164
3642,    2212
3643,    2102
3644,    2171
3645,    2123
3646,    2093
3647,    2137
3648,    2147
3649,    2134
3650,    2109
3651,    2058
3652,    2071
3653,    2096
3654,    2060
3655,    2075
3656,    2151
3657,    2111
3658,    2092
3659,    2020
3660,    2063
3661,    2148
3662,    2102
3663,    2045
3664,    2126
3665,    2091
3666,    2068
3667,    2059
3668,    2060
3669,    2067
3670,    2050
3671,    2099
3672,    2087
3673,    2047
3674,    2119
3675,    2079
3676,    2036
3677,    2125
3678,    2094
3679,    2062
3680,    2083
3681,    2080
3682,    2068
3683,    2070
3684,    2064
3685,    2061
3686,    2053
3687,    2063
3688,    2084
3689,    2053
3690,    2029
3691,    2063
3692,    2111
3693,    1958
3694,    2025
3695,    1968
3696,    2076
3697,    2035
3698,    2006
3699,    1989
3700,    2030
3701,    1978
3702,    2030
3703,    2023
3704,    1972
3705,    1972
3706,    1945
3707,    2026
3708,    2008
3709,    2004
3710,    1960
3711,    1925
3712,    1961
3713,    1988
3714,    1978
3715,    1983
3716,    1905
3717,    1975
3718,    2004
3719,    2027
3720,    2042
3721,    1991
3722,    1970
3723,    1949
3724,    1920
3725,    2074
3726,    1905
3727,    1980
3728,    1941
3729,    2023
3730,    2023
3731,    1947
3732,    1966
3733,    2042
3734,    2025
3735,    2011
3736,    2068
3737,    2049
3738,    2101
3739,    2085
3740,    2048
3741,    2002
3742,    1991
3743,    1994
3744,    2097
3745,    1884
3746,    1904
3747,    1957
3748,    1968
3749,    1960
3750,    2030
3751,    1918
3752,    1951
3753,    1960
3754,    1919
3755,    1912
3756,    1948
3757,    1959
3758,    1946
3759,    1916
3760,    1874
3761,    1993
3762,    1950
3763,    1978
3764,    1977
3765,    1950
3766,    1964
3767,    1898
3768,    2002
3769,    1966
3770,    1985
3771,    2036
3772,    1933
3773,    2022
3774,    1938
3775,    1955
3776,    1909
3777,    1924
3778,    1997
3779,    1934
3780,    1949
3781,    1996
3782,    1909
3783,    1943
3784,    2024
3785,    1859
3786,    2025
3787,    1913
3788,    1893
3789,    1997
3790,    1959
3791,    1931
3792,    1975
3793,    1971
3794,    1928
3795,    2041
3796,    2017
3797,    1890
3798,    1998
3799,    1965
3800,    2045
3801,    2053
3802,    2009
3803,    2053
3804,    2145
3805,    2124
3806,    2119
3807,    2182
3808,    2319
3809,    2523
3810,    2512
3811,    2684
3812,    2784
3813,    2988
3814,    3038
3815,    3230
3816,    3288
3817,    3449
3818,    3405
3819,    3411
3820,    3351
3821,    3395
3822,    3347
3823,    3316
3824,    3392
3825,    3285
3826,    3291
3827,    3433
3828,    3560
3829,    3772
3830,    4178
3831,    4468
3832,    5253
3833,    6175
3834,    7465
3835,    9295
3836,   12017
3837,   15976
3838,   21009
3839,   28376
3840,   38597
3841,   50861
3842,   65659
3843,   80686
3844,   94185
3845,  103802
3846,  106613
3847,  104346
3848,   97178
3849,   87612
3850,   75906
3851,   65849
3852,   56175
3853,   48122
3854,   41355
3855,   35644
3856,   31058
3857,   26554
3858,   23363
3859,   20289
3860,   18382
3861,   16417
3862,   14698
3863,   13431
3864,   12252
3865,   11297
3866,   10608
3867,    9791
3868,    9241
3869,    8853
3870,    8454
3871,    8187
3872,    7755
3873,    7571
3874,    7543
3875,    7290
3876,    6921
3877,    6930
3878,    6546
3879,    6616
3880,    6115
3881,    5908
3882,    5553
3883,    5382
3884,    5162
3885,    4877
3886,    4577
3887,    4380
3888,    4220
3889,    4129
3890,    4058
3891,    3793
3892,    3728
3893,    3577
3894,    3567
3895,    3426
3896,    3427
3897,    3362
3898,    3236
3899,    3212
3900,    3137
3901,    2981
3902,    3027
3903,    2968
3904,    2874
3905,    2928
3906,    2960
3907,    2701
3908,    2872
3909,    2794
3910,    2622
3911,    2645
3912,    2550
3913,    2511
3914,    2446
3915,    2563
3916,    2386
3917,    2466
3918,    2465
3919,    2364
3920,    2331
3921,    2333
3922,    2287
3923,    2318
3924,    2334
3925,    2345
3926,    2167
3927,    2221
3928,    2208
3929,    2153
3930,    2179
3931,    2189
3932,    2127
3933,    2144
3934,    2126
3935,    2084
3936,    2072
3937,    2089
3938,    2058
3939,    2055
3940,    1957
3941,    2025
3942,    2006
3943,    2052
3944,    1987
3945,    1886
3946,    1948
3947,    1923
3948,    1898
3949,    1974
3950,    1848
3951,    1894
3952,    1878
3953,    1844
3954,    1855
3955,    1876
3956,    1842
3957,    1853
3958,    1922
3959,    1872
3960,    1760
3961,    1767
3962,    1764
3963,    1765
3964,    1777
3965,    1771
3966,    1728
3967,    1593
3968,    1483
3969,    1306
3970,    1056
3971,     903
3972,     753
3973,     558
3974,     439
3975,     364
3976,     325
3977,     233
3978,     193
3979,     137
3980,     127
3981,      89
3982,      69
3983,      32
3984,      31
3985,      26
3986,      28
3987,      16
3988,       8
3989,       8
3990,       4
3991,       4
3992,       2
3993,       3
3994,       1
3995,       2
3996,       2
3997,       0
3998,       0
3999,       1
4000,       0
4001,       0
4002,       0
4003,       0
4004,       0
4005,       0
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
