    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/02/24,11:40:24
MCA Data File,200224 HPGe B polymer B piled up 4 pieces.asc
2031,   15123
2032,   14795
2033,   14769
2034,   14268
2035,   14082
2036,   13800
2037,   13791
2038,   13303
2039,   13090
2040,   13019
2041,   12616
2042,   12315
2043,   12321
2044,   12280
2045,   12124
2046,   11843
2047,   11703
2048,   11776
2049,   11410
2050,   11214
2051,   11179
2052,   11139
2053,   11015
2054,   11085
2055,   10933
2056,   10779
2057,   10718
2058,   10769
2059,   10441
2060,   10473
2061,   10263
2062,   10150
2063,    9907
2064,   10068
2065,   10051
2066,    9872
2067,    9956
2068,    9903
2069,    9702
2070,    9752
2071,    9591
2072,    9490
2073,    9471
2074,    9431
2075,    9342
2076,    9196
2077,    9292
2078,    9355
2079,    9615
2080,    9976
2081,   10449
2082,   10399
2083,    9931
2084,    9389
2085,    8949
2086,    8811
2087,    8659
2088,    8561
2089,    8692
2090,    8573
2091,    8589
2092,    8510
2093,    8424
2094,    8248
2095,    8228
2096,    8138
2097,    8159
2098,    8142
2099,    8160
2100,    8054
2101,    8057
2102,    7898
2103,    7902
2104,    7919
2105,    7768
2106,    7911
2107,    7773
2108,    7718
2109,    7811
2110,    7809
2111,    7714
2112,    7673
2113,    7495
2114,    7526
2115,    7562
2116,    7644
2117,    7401
2118,    7415
2119,    7389
2120,    7445
2121,    7330
2122,    7400
2123,    7326
2124,    7235
2125,    7028
2126,    7128
2127,    7144
2128,    7261
2129,    7255
2130,    6978
2131,    7132
2132,    6958
2133,    6908
2134,    6971
2135,    6941
2136,    6990
2137,    7028
2138,    6928
2139,    6925
2140,    6940
2141,    6965
2142,    6714
2143,    6940
2144,    6815
2145,    6660
2146,    6693
2147,    6769
2148,    6795
2149,    7102
2150,    7381
2151,    8146
2152,    8758
2153,    8814
2154,    8053
2155,    7265
2156,    6743
2157,    6445
2158,    6511
2159,    6568
2160,    6537
2161,    6476
2162,    6392
2163,    6747
2164,    6619
2165,    6682
2166,    6348
2167,    6378
2168,    6281
2169,    6143
2170,    6064
2171,    6261
2172,    6017
2173,    6071
2174,    6116
2175,    6134
2176,    6171
2177,    6091
2178,    6070
2179,    6000
2180,    5988
2181,    6075
2182,    5893
2183,    5847
2184,    5984
2185,    5876
2186,    6071
2187,    6079
2188,    6285
2189,    6405
2190,    6536
2191,    6373
2192,    6132
2193,    5922
2194,    5832
2195,    5830
2196,    5860
2197,    5910
2198,    6163
2199,    6718
2200,    6977
2201,    6815
2202,    6322
2203,    5900
2204,    5607
2205,    5775
2206,    5555
2207,    5519
2208,    5600
2209,    5454
2210,    5435
2211,    5389
2212,    5494
2213,    5394
2214,    5402
2215,    5353
2216,    5383
2217,    5363
2218,    5388
2219,    5568
2220,    5294
2221,    5319
2222,    5282
2223,    5218
2224,    5205
2225,    5121
2226,    5281
2227,    5277
2228,    5120
2229,    5375
2230,    5226
2231,    5162
2232,    5103
2233,    5150
2234,    5207
2235,    5139
2236,    5116
2237,    5087
2238,    5093
2239,    5110
2240,    4953
2241,    5046
2242,    4996
2243,    4892
2244,    4944
2245,    5113
2246,    5020
2247,    4841
2248,    4931
2249,    4933
2250,    4915
2251,    4790
2252,    4878
2253,    4888
2254,    4900
2255,    4940
2256,    4795
2257,    4970
2258,    4819
2259,    5065
2260,    4858
2261,    4826
2262,    4715
2263,    4767
2264,    4929
2265,    4824
2266,    4778
2267,    4844
2268,    4874
2269,    4859
2270,    4852
2271,    4863
2272,    4989
2273,    4901
2274,    5210
2275,    5502
2276,    6159
2277,    7591
2278,   10331
2279,   16480
2280,   29036
2281,   53276
2282,   86575
2283,  108459
2284,   98802
2285,   63399
2286,   31166
2287,   14725
2288,    8616
2289,    6646
2290,    5936
2291,    5447
2292,    5156
2293,    4961
2294,    4730
2295,    4528
2296,    4419
2297,    4332
2298,    4404
2299,    4238
2300,    4265
2301,    4187
2302,    4146
2303,    4005
2304,    4071
2305,    3980
2306,    3983
2307,    3971
2308,    3956
2309,    4025
2310,    3835
2311,    3966
2312,    3882
2313,    3828
2314,    3807
2315,    3788
2316,    3598
2317,    3648
2318,    3744
2319,    3727
2320,    3585
2321,    3597
2322,    3687
2323,    3699
2324,    3462
2325,    3548
2326,    3531
2327,    3604
2328,    3501
2329,    3527
2330,    3606
2331,    3520
2332,    3527
2333,    3610
2334,    3637
2335,    3487
2336,    3629
2337,    3694
2338,    3883
2339,    3865
2340,    3595
2341,    3618
2342,    3565
2343,    3511
2344,    3381
2345,    3561
2346,    3566
2347,    3616
2348,    3478
2349,    3502
2350,    3397
2351,    3322
2352,    3301
2353,    3250
2354,    3380
2355,    3335
2356,    3420
2357,    3792
2358,    4119
2359,    4405
2360,    4257
2361,    3801
2362,    3635
2363,    3367
2364,    3352
2365,    3361
2366,    3341
2367,    3263
2368,    3189
2369,    3140
2370,    3172
2371,    3021
2372,    3120
2373,    3117
2374,    3068
2375,    3099
2376,    3110
2377,    3103
2378,    3024
2379,    3066
2380,    3078
2381,    3117
2382,    3088
2383,    3025
2384,    2929
2385,    2966
2386,    2926
2387,    3070
2388,    3024
2389,    2973
2390,    2906
2391,    3037
2392,    2896
2393,    2955
2394,    2907
2395,    2908
2396,    2885
2397,    2859
2398,    2829
2399,    2903
2400,    2886
2401,    2945
2402,    2888
2403,    2943
2404,    2969
2405,    3114
2406,    2970
2407,    3031
2408,    2901
2409,    2795
2410,    2737
2411,    2880
2412,    2913
2413,    2873
2414,    2783
2415,    2751
2416,    2670
2417,    2748
2418,    2635
2419,    2646
2420,    2688
2421,    2652
2422,    2791
2423,    2644
2424,    2590
2425,    2658
2426,    2545
2427,    2523
2428,    2589
2429,    2580
2430,    2573
2431,    2607
2432,    2540
2433,    2522
2434,    2573
2435,    2555
2436,    2621
2437,    2526
2438,    2445
2439,    2621
2440,    2461
2441,    2388
2442,    2482
2443,    2460
2444,    2440
2445,    2445
2446,    2491
2447,    2476
2448,    2397
2449,    2325
2450,    2483
2451,    2276
2452,    2432
2453,    2352
2454,    2378
2455,    2399
2456,    2431
2457,    2270
2458,    2400
2459,    2287
2460,    2231
2461,    2402
2462,    2264
2463,    2273
2464,    2317
2465,    2276
2466,    2352
2467,    2382
2468,    2353
2469,    2462
2470,    2456
2471,    2530
2472,    2540
2473,    2534
2474,    2568
2475,    2710
2476,    2610
2477,    2446
2478,    2483
2479,    2490
2480,    2667
2481,    2936
2482,    3469
2483,    3791
2484,    3704
2485,    3489
2486,    3136
2487,    3013
2488,    3275
2489,    3793
2490,    4197
2491,    4109
2492,    3628
2493,    2997
2494,    2593
2495,    2381
2496,    2304
2497,    2130
2498,    2177
2499,    2246
2500,    2239
2501,    2196
2502,    2265
2503,    2048
2504,    2102
2505,    2061
2506,    2024
2507,    2118
2508,    2056
2509,    2011
2510,    2091
2511,    2096
2512,    2124
2513,    2010
2514,    2071
2515,    2076
2516,    2027
2517,    2035
2518,    2024
2519,    1937
2520,    2034
2521,    1895
2522,    1913
2523,    1917
2524,    1948
2525,    1873
2526,    1845
2527,    1984
2528,    1888
2529,    1934
2530,    1944
2531,    1982
2532,    2150
2533,    2363
2534,    2549
2535,    2489
2536,    2350
2537,    2121
2538,    1928
2539,    1963
2540,    2021
2541,    1989
2542,    1997
2543,    1898
2544,    1810
2545,    1886
2546,    1885
2547,    2037
2548,    2190
2549,    2396
2550,    2506
2551,    2346
2552,    2173
2553,    1970
2554,    1793
2555,    1737
2556,    1786
2557,    1706
2558,    1733
2559,    1747
2560,    1739
2561,    1987
2562,    1924
2563,    1961
2564,    1780
2565,    1768
2566,    1665
2567,    1671
2568,    1702
2569,    1678
2570,    1620
2571,    1665
2572,    1598
2573,    1605
2574,    1572
2575,    1646
2576,    1659
2577,    1623
2578,    1550
2579,    1585
2580,    1568
2581,    1616
2582,    1535
2583,    1554
2584,    1612
2585,    1583
2586,    1561
2587,    1560
2588,    1581
2589,    1505
2590,    1595
2591,    1669
2592,    1542
2593,    1566
2594,    1565
2595,    1753
2596,    1811
2597,    1993
2598,    2058
2599,    1974
2600,    1844
2601,    1590
2602,    1622
2603,    1526
2604,    1540
2605,    1521
2606,    1493
2607,    1549
2608,    1533
2609,    1559
2610,    1409
2611,    1474
2612,    1497
2613,    1454
2614,    1432
2615,    1496
2616,    1430
2617,    1436
2618,    1475
2619,    1503
2620,    1493
2621,    1435
2622,    1467
2623,    1426
2624,    1378
2625,    1500
2626,    1430
2627,    1431
2628,    1464
2629,    1446
2630,    1384
2631,    1452
2632,    1460
2633,    1587
2634,    1462
2635,    1482
2636,    1458
2637,    1460
2638,    1411
2639,    1425
2640,    1429
2641,    1352
2642,    1344
2643,    1410
2644,    1465
2645,    1464
2646,    1468
2647,    1460
2648,    1542
2649,    1484
2650,    1438
2651,    1456
2652,    1359
2653,    1392
2654,    1394
2655,    1353
2656,    1363
2657,    1298
2658,    1307
2659,    1330
2660,    1388
2661,    1440
2662,    1360
2663,    1439
2664,    1344
2665,    1371
2666,    1292
2667,    1316
2668,    1358
2669,    1338
2670,    1284
2671,    1345
2672,    1290
2673,    1210
2674,    1327
2675,    1326
2676,    1336
2677,    1305
2678,    1266
2679,    1328
2680,    1327
2681,    1266
2682,    1280
2683,    1289
2684,    1283
2685,    1352
2686,    1303
2687,    1253
2688,    1330
2689,    1277
2690,    1325
2691,    1335
2692,    1314
2693,    1247
2694,    1297
2695,    1307
2696,    1315
2697,    1340
2698,    1358
2699,    1359
2700,    1339
2701,    1456
2702,    1510
2703,    1835
2704,    2230
2705,    2542
2706,    2498
2707,    2209
2708,    1822
2709,    1484
2710,    1397
2711,    1327
2712,    1325
2713,    1295
2714,    1258
2715,    1312
2716,    1276
2717,    1294
2718,    1291
2719,    1261
2720,    1264
2721,    1329
2722,    1281
2723,    1235
2724,    1264
2725,    1264
2726,    1258
2727,    1228
2728,    1317
2729,    1283
2730,    1295
2731,    1233
2732,    1279
2733,    1327
2734,    1254
2735,    1270
2736,    1252
2737,    1285
2738,    1287
2739,    1207
2740,    1298
2741,    1343
2742,    1249
2743,    1235
2744,    1297
2745,    1329
2746,    1234
2747,    1181
2748,    1339
2749,    1340
2750,    1298
2751,    1336
2752,    1295
2753,    1408
2754,    1546
2755,    1723
2756,    2156
2757,    2999
2758,    4546
2759,    6552
2760,    8284
2761,    7946
2762,    6055
2763,    3741
2764,    2428
2765,    1723
2766,    1545
2767,    1414
2768,    1329
2769,    1300
2770,    1360
2771,    1343
2772,    1295
2773,    1364
2774,    1278
2775,    1284
2776,    1306
2777,    1335
2778,    1318
2779,    1363
2780,    1406
2781,    1388
2782,    1378
2783,    1399
2784,    1449
2785,    1452
2786,    1459
2787,    1568
2788,    1709
2789,    1970
2790,    2224
2791,    2517
2792,    2802
2793,    2936
2794,    2781
2795,    2330
2796,    1937
2797,    1535
2798,    1191
2799,    1055
2800,     983
2801,     956
2802,     934
2803,     908
2804,     941
2805,     888
2806,     889
2807,     869
2808,     938
2809,     860
2810,     895
2811,     949
2812,     891
2813,     878
2814,     877
2815,     891
2816,     905
2817,     875
2818,     853
2819,     870
2820,     875
2821,     852
2822,     902
2823,     882
2824,     876
2825,     876
2826,     891
2827,     843
2828,     872
2829,     866
2830,     872
2831,     869
2832,     897
2833,     875
2834,     801
2835,     842
2836,     880
2837,     874
2838,     908
2839,     852
2840,     808
2841,     859
2842,     844
2843,     823
2844,     839
2845,     833
2846,     866
2847,     865
2848,     872
2849,     839
2850,     861
2851,     829
2852,     881
2853,     844
2854,     894
2855,     800
2856,     878
2857,     897
2858,     809
2859,     864
2860,     865
2861,     895
2862,     776
2863,     851
2864,     880
2865,     859
2866,     891
2867,     830
2868,     797
2869,     866
2870,     866
2871,     825
2872,     881
2873,     837
2874,     922
2875,     964
2876,     998
2877,     971
2878,     954
2879,     852
2880,     839
2881,     856
2882,     849
2883,     889
2884,     893
2885,     880
2886,     888
2887,     987
2888,    1194
2889,    1418
2890,    1681
2891,    1709
2892,    1540
2893,    1174
2894,     988
2895,     830
2896,     896
2897,     836
2898,     811
2899,     846
2900,     788
2901,     801
2902,     812
2903,     742
2904,     862
2905,     791
2906,     836
2907,     786
2908,     813
2909,     819
2910,     805
2911,     767
2912,     833
2913,     825
2914,     784
2915,     783
2916,     785
2917,     840
2918,     765
2919,     819
2920,     868
2921,     803
2922,     831
2923,     811
2924,     811
2925,     863
2926,     817
2927,     810
2928,     870
2929,     905
2930,     900
2931,     862
2932,     865
2933,     845
2934,     799
2935,     816
2936,     804
2937,     853
2938,     770
2939,     778
2940,     743
2941,     831
2942,     813
2943,     790
2944,     794
2945,     781
2946,     847
2947,     793
2948,     803
2949,     783
2950,     890
2951,     783
2952,     832
2953,     863
2954,     816
2955,     814
2956,     854
2957,     812
2958,     832
2959,     836
2960,     841
2961,     787
2962,     826
2963,     804
2964,     779
2965,     788
2966,     826
2967,     839
2968,     831
2969,     828
2970,     798
2971,     794
2972,     764
2973,     806
2974,     776
2975,     746
2976,     800
2977,     763
2978,     790
2979,     788
2980,     784
2981,     757
2982,     750
2983,     757
2984,     751
2985,     815
2986,     798
2987,     741
2988,     803
2989,     771
2990,     784
2991,     789
2992,     771
2993,     791
2994,     746
2995,     835
2996,     787
2997,     743
2998,     805
2999,     767
3000,     815
3001,     731
3002,     785
3003,     709
3004,     698
3005,     728
3006,     778
3007,     747
3008,     768
3009,     720
3010,     770
3011,     731
3012,     739
3013,     766
3014,     797
3015,     745
3016,     783
3017,     753
3018,     724
3019,     800
3020,     788
3021,     732
3022,     733
3023,     751
3024,     797
3025,     771
3026,     750
3027,     817
3028,     779
3029,     774
3030,     825
3031,     757
3032,     758
3033,     807
3034,     757
3035,     730
3036,     762
3037,     759
3038,     725
3039,     678
3040,     765
3041,     739
3042,     763
3043,     755
3044,     745
3045,     757
3046,     806
3047,     721
3048,     775
3049,     710
3050,     730
3051,     675
3052,     770
3053,     765
3054,     735
3055,     781
3056,     794
3057,     723
3058,     749
3059,     735
3060,     736
3061,     718
3062,     722
3063,     721
3064,     765
3065,     704
3066,     771
3067,     758
3068,     744
3069,     710
3070,     767
3071,     740
3072,     679
3073,     698
3074,     745
3075,     756
3076,     761
3077,     686
3078,     730
3079,     717
3080,     711
3081,     753
3082,     720
3083,     759
3084,     719
3085,     705
3086,     755
3087,     712
3088,     683
3089,     683
3090,     700
3091,     661
3092,     672
3093,     677
3094,     676
3095,     647
3096,     712
3097,     670
3098,     669
3099,     663
3100,     711
3101,     667
3102,     657
3103,     688
3104,     703
3105,     659
3106,     668
3107,     700
3108,     677
3109,     622
3110,     663
3111,     683
3112,     643
3113,     625
3114,     682
3115,     706
3116,     681
3117,     690
3118,     691
3119,     663
3120,     653
3121,     668
3122,     681
3123,     640
3124,     604
3125,     697
3126,     629
3127,     624
3128,     642
3129,     646
3130,     629
3131,     641
3132,     620
3133,     662
3134,     678
3135,     642
3136,     647
3137,     620
3138,     655
3139,     645
3140,     639
3141,     692
3142,     629
3143,     639
3144,     660
3145,     633
3146,     704
3147,     659
3148,     678
3149,     660
3150,     636
3151,     628
3152,     679
3153,     657
3154,     621
3155,     606
3156,     717
3157,     610
3158,     623
3159,     620
3160,     616
3161,     633
3162,     672
3163,     607
3164,     621
3165,     650
3166,     643
3167,     608
3168,     637
3169,     623
3170,     669
3171,     634
3172,     651
3173,     635
3174,     676
3175,     614
3176,     673
3177,     569
3178,     628
3179,     674
3180,     609
3181,     590
3182,     582
3183,     590
3184,     666
3185,     662
3186,     643
3187,     640
3188,     643
3189,     620
3190,     597
3191,     649
3192,     609
3193,     582
3194,     662
3195,     621
3196,     623
3197,     624
3198,     622
3199,     602
3200,     594
3201,     624
3202,     613
3203,     626
3204,     625
3205,     588
3206,     590
3207,     614
3208,     613
3209,     634
3210,     638
3211,     646
3212,     632
3213,     624
3214,     595
3215,     653
3216,     613
3217,     612
3218,     600
3219,     632
3220,     575
3221,     598
3222,     593
3223,     624
3224,     587
3225,     585
3226,     606
3227,     577
3228,     650
3229,     597
3230,     575
3231,     586
3232,     633
3233,     595
3234,     602
3235,     628
3236,     629
3237,     597
3238,     575
3239,     586
3240,     594
3241,     581
3242,     601
3243,     563
3244,     626
3245,     593
3246,     537
3247,     569
3248,     587
3249,     593
3250,     584
3251,     600
3252,     566
3253,     588
3254,     595
3255,     596
3256,     634
3257,     593
3258,     539
3259,     569
3260,     561
3261,     601
3262,     599
3263,     611
3264,     602
3265,     603
3266,     613
3267,     636
3268,     580
3269,     638
3270,     601
3271,     571
3272,     578
3273,     610
3274,     580
3275,     611
3276,     548
3277,     607
3278,     559
3279,     587
3280,     591
3281,     585
3282,     614
3283,     670
3284,     610
3285,     686
3286,     821
3287,     906
3288,     980
3289,    1186
3290,    1472
3291,    1725
3292,    2012
3293,    2046
3294,    1992
3295,    1724
3296,    1336
3297,    1042
3298,     824
3299,     723
3300,     659
3301,     670
3302,     651
3303,     608
3304,     616
3305,     604
3306,     602
3307,     577
3308,     572
3309,     606
3310,     621
3311,     606
3312,     639
3313,     702
3314,     844
3315,     973
3316,    1024
3317,    1013
3318,     938
3319,     813
3320,     688
3321,     612
3322,     606
3323,     637
3324,     557
3325,     604
3326,     580
3327,     583
3328,     552
3329,     574
3330,     550
3331,     552
3332,     568
3333,     584
3334,     570
3335,     588
3336,     597
3337,     596
3338,     610
3339,     575
3340,     597
3341,     553
3342,     562
3343,     542
3344,     565
3345,     562
3346,     558
3347,     567
3348,     611
3349,     596
3350,     581
3351,     559
3352,     564
3353,     590
3354,     550
3355,     588
3356,     560
3357,     583
3358,     516
3359,     539
3360,     534
3361,     542
3362,     565
3363,     560
3364,     634
3365,     527
3366,     563
3367,     580
3368,     575
3369,     573
3370,     603
3371,     550
3372,     547
3373,     528
3374,     579
3375,     527
3376,     555
3377,     562
3378,     582
3379,     561
3380,     591
3381,     565
3382,     579
3383,     550
3384,     566
3385,     545
3386,     568
3387,     548
3388,     581
3389,     549
3390,     593
3391,     551
3392,     572
3393,     563
3394,     576
3395,     545
3396,     571
3397,     553
3398,     552
3399,     544
3400,     554
3401,     537
3402,     566
3403,     549
3404,     562
3405,     544
3406,     581
3407,     538
3408,     549
3409,     569
3410,     577
3411,     572
3412,     558
3413,     550
3414,     575
3415,     550
3416,     582
3417,     581
3418,     537
3419,     522
3420,     565
3421,     558
3422,     579
3423,     518
3424,     541
3425,     552
3426,     541
3427,     593
3428,     591
3429,     598
3430,     569
3431,     535
3432,     583
3433,     608
3434,     598
3435,     586
3436,     555
3437,     573
3438,     550
3439,     577
3440,     589
3441,     576
3442,     645
3443,     625
3444,     648
3445,     711
3446,     857
3447,     938
3448,    1279
3449,    1734
3450,    2217
3451,    2463
3452,    2247
3453,    1664
3454,    1177
3455,     850
3456,     706
3457,     643
3458,     629
3459,     625
3460,     589
3461,     597
3462,     590
3463,     547
3464,     540
3465,     538
3466,     554
3467,     585
3468,     565
3469,     579
3470,     521
3471,     532
3472,     601
3473,     519
3474,     574
3475,     580
3476,     541
3477,     579
3478,     520
3479,     585
3480,     546
3481,     532
3482,     565
3483,     565
3484,     621
3485,     494
3486,     562
3487,     542
3488,     542
3489,     512
3490,     504
3491,     572
3492,     551
3493,     537
3494,     552
3495,     528
3496,     589
3497,     517
3498,     568
3499,     570
3500,     556
3501,     575
3502,     529
3503,     576
3504,     574
3505,     534
3506,     566
3507,     535
3508,     528
3509,     520
3510,     525
3511,     558
3512,     558
3513,     569
3514,     543
3515,     513
3516,     584
3517,     563
3518,     520
3519,     553
3520,     570
3521,     529
3522,     537
3523,     530
3524,     549
3525,     597
3526,     536
3527,     559
3528,     542
3529,     574
3530,     500
3531,     606
3532,     527
3533,     528
3534,     556
3535,     565
3536,     548
3537,     531
3538,     591
3539,     536
3540,     554
3541,     568
3542,     548
3543,     538
3544,     536
3545,     586
3546,     629
3547,     533
3548,     541
3549,     568
3550,     604
3551,     576
3552,     548
3553,     538
3554,     518
3555,     536
3556,     557
3557,     546
3558,     553
3559,     601
3560,     532
3561,     559
3562,     561
3563,     561
3564,     579
3565,     614
3566,     546
3567,     538
3568,     585
3569,     541
3570,     572
3571,     531
3572,     546
3573,     577
3574,     539
3575,     535
3576,     575
3577,     608
3578,     534
3579,     550
3580,     529
3581,     590
3582,     609
3583,     581
3584,     546
3585,     578
3586,     577
3587,     596
3588,     610
3589,     597
3590,     661
3591,     701
3592,     671
3593,     588
3594,     605
3595,     618
3596,     623
3597,     565
3598,     542
3599,     608
3600,     550
3601,     559
3602,     530
3603,     615
3604,     567
3605,     559
3606,     553
3607,     552
3608,     554
3609,     608
3610,     632
3611,     564
3612,     576
3613,     561
3614,     609
3615,     565
3616,     543
3617,     597
3618,     603
3619,     559
3620,     603
3621,     588
3622,     558
3623,     578
3624,     566
3625,     593
3626,     553
3627,     589
3628,     557
3629,     579
3630,     577
3631,     561
3632,     592
3633,     551
3634,     567
3635,     581
3636,     577
3637,     588
3638,     569
3639,     599
3640,     540
3641,     563
3642,     568
3643,     597
3644,     599
3645,     554
3646,     575
3647,     528
3648,     589
3649,     591
3650,     611
3651,     559
3652,     569
3653,     570
3654,     606
3655,     565
3656,     551
3657,     555
3658,     601
3659,     598
3660,     613
3661,     575
3662,     583
3663,     563
3664,     601
3665,     552
3666,     574
3667,     569
3668,     599
3669,     625
3670,     606
3671,     582
3672,     600
3673,     626
3674,     569
3675,     592
3676,     575
3677,     593
3678,     536
3679,     572
3680,     610
3681,     565
3682,     617
3683,     618
3684,     574
3685,     580
3686,     585
3687,     639
3688,     631
3689,     615
3690,     620
3691,     625
3692,     583
3693,     617
3694,     604
3695,     608
3696,     600
3697,     638
3698,     628
3699,     598
3700,     608
3701,     615
3702,     602
3703,     577
3704,     596
3705,     609
3706,     590
3707,     610
3708,     602
3709,     604
3710,     637
3711,     628
3712,     597
3713,     581
3714,     604
3715,     562
3716,     602
3717,     594
3718,     625
3719,     577
3720,     589
3721,     549
3722,     598
3723,     643
3724,     551
3725,     567
3726,     584
3727,     515
3728,     565
3729,     490
3730,     501
3731,     459
3732,     509
3733,     504
3734,     462
3735,     463
3736,     465
3737,     426
3738,     462
3739,     449
3740,     469
3741,     409
3742,     457
3743,     448
3744,     455
3745,     422
3746,     442
3747,     439
3748,     400
3749,     412
3750,     403
3751,     390
3752,     401
3753,     436
3754,     379
3755,     429
3756,     405
3757,     441
3758,     418
3759,     421
3760,     404
3761,     401
3762,     378
3763,     408
3764,     376
3765,     409
3766,     411
3767,     406
3768,     393
3769,     414
3770,     388
3771,     398
3772,     362
3773,     387
3774,     399
3775,     389
3776,     375
3777,     366
3778,     363
3779,     392
3780,     381
3781,     365
3782,     359
3783,     360
3784,     351
3785,     390
3786,     358
3787,     391
3788,     363
3789,     384
3790,     377
3791,     363
3792,     398
3793,     343
3794,     358
3795,     335
3796,     342
3797,     331
3798,     345
3799,     348
3800,     346
3801,     358
3802,     344
3803,     335
3804,     364
3805,     383
3806,     363
3807,     361
3808,     372
3809,     341
3810,     321
3811,     325
3812,     340
3813,     344
3814,     289
3815,     353
3816,     381
3817,     334
3818,     329
3819,     314
3820,     349
3821,     316
3822,     353
3823,     322
3824,     347
3825,     355
3826,     350
3827,     353
3828,     398
3829,     417
3830,     473
3831,     557
3832,     736
3833,     854
3834,     839
3835,     778
3836,     602
3837,     449
3838,     395
3839,     349
3840,     350
3841,     351
3842,     293
3843,     311
3844,     299
3845,     306
3846,     294
3847,     289
3848,     318
3849,     293
3850,     263
3851,     298
3852,     310
3853,     291
3854,     306
3855,     299
3856,     286
3857,     273
3858,     291
3859,     296
3860,     316
3861,     286
3862,     283
3863,     311
3864,     297
3865,     271
3866,     278
3867,     292
3868,     273
3869,     265
3870,     257
3871,     294
3872,     243
3873,     264
3874,     271
3875,     232
3876,     243
3877,     304
3878,     288
3879,     258
3880,     260
3881,     258
3882,     265
3883,     240
3884,     238
3885,     265
3886,     230
3887,     254
3888,     225
3889,     225
3890,     241
3891,     219
3892,     237
3893,     238
3894,     233
3895,     235
3896,     231
3897,     217
3898,     220
3899,     184
3900,     216
3901,     210
3902,     208
3903,     224
3904,     223
3905,     189
3906,     197
3907,     188
3908,     180
3909,     184
3910,     204
3911,     224
3912,     197
3913,     205
3914,     200
3915,     191
3916,     179
3917,     181
3918,     184
3919,     193
3920,     202
3921,     190
3922,     172
3923,     192
3924,     192
3925,     160
3926,     167
3927,     188
3928,     189
3929,     196
3930,     155
3931,     166
3932,     162
3933,     151
3934,     160
3935,     172
3936,     159
3937,     187
3938,     161
3939,     147
3940,     164
3941,     152
3942,     165
3943,     167
3944,     146
3945,     150
3946,     155
3947,     143
3948,     134
3949,     127
3950,     113
3951,      50
3952,      20
3953,       5
3954,       3
3955,       7
3956,       6
3957,       5
3958,       2
3959,       5
3960,       2
3961,       4
3962,       1
3963,       1
3964,       0
3965,       0
3966,       0
3967,       0
3968,       0
3969,       0
3970,       1
3971,       0
3972,       0
3973,       0
3974,       0
3975,       0
3976,       0
3977,       0
3978,       0
3979,       0
3980,       0
3981,       0
3982,       0
3983,       0
3984,       0
3985,       0
3986,       0
3987,       0
3988,       0
3989,       0
3990,       0
3991,       0
3992,       0
3993,       0
3994,       0
3995,       0
3996,       0
3997,       0
3998,       0
3999,       0
4000,       0
4001,       0
4002,       0
4003,       0
4004,       0
4005,       0
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
4030,       0
4031,       2
4032,       0
4033,       0
4034,       0
4035,       0
4036,       0
4037,       0
4038,       0
4039,       1
4040,       0
4041,       0
4042,       0
4043,       0
4044,       0
4045,       0
4046,       0
4047,       0
4048,       0
4049,       1
4050,       0
4051,       0
4052,       0
4053,       0
4054,       0
4055,       0
4056,       0
4057,       0
4058,       0
4059,       0
4060,       0
4061,       0
4062,       0
4063,       0
4064,       0
4065,       0
4066,       0
4067,       0
4068,       0
4069,       0
4070,       0
4071,       0
4072,       0
4073,       0
4074,       0
4075,       0
4076,       0
4077,       0
4078,       0
4079,       0
4080,       0
4081,       0
4082,       0
4083,       0
4084,       0
4085,       0
4086,       1
4087,       0
4088,       0
4089,       0
4090,       0
4091,       0
4092,       0
4093,       0
4094,       0
4095,       1
