    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/02/26,14:34:38
MCA Data File,200226 HPGe A sample 1.asc
2033,    4125
2034,    4071
2035,    4201
2036,    4018
2037,    3991
2038,    4027
2039,    3828
2040,    3892
2041,    3867
2042,    3717
2043,    3803
2044,    3747
2045,    3791
2046,    3656
2047,    3687
2048,    3665
2049,    3636
2050,    3529
2051,    3644
2052,    3602
2053,    3583
2054,    3557
2055,    3527
2056,    3420
2057,    3622
2058,    3737
2059,    3745
2060,    3665
2061,    3623
2062,    3451
2063,    3329
2064,    3365
2065,    3340
2066,    3308
2067,    3283
2068,    3265
2069,    3088
2070,    3123
2071,    3191
2072,    3067
2073,    3049
2074,    3048
2075,    3057
2076,    3065
2077,    3022
2078,    3133
2079,    3017
2080,    3003
2081,    3070
2082,    3078
2083,    2888
2084,    2947
2085,    2863
2086,    2856
2087,    2942
2088,    2759
2089,    2841
2090,    2875
2091,    2905
2092,    2883
2093,    2848
2094,    2928
2095,    2805
2096,    2863
2097,    2898
2098,    2800
2099,    2701
2100,    2904
2101,    2805
2102,    2698
2103,    2694
2104,    2747
2105,    2659
2106,    2786
2107,    2743
2108,    2711
2109,    2753
2110,    2712
2111,    2718
2112,    2653
2113,    2658
2114,    2597
2115,    2742
2116,    2598
2117,    2549
2118,    2613
2119,    2552
2120,    2654
2121,    2564
2122,    2606
2123,    2587
2124,    2633
2125,    2623
2126,    2689
2127,    2730
2128,    2814
2129,    3135
2130,    3372
2131,    3242
2132,    3125
2133,    2746
2134,    2595
2135,    2501
2136,    2494
2137,    2542
2138,    2537
2139,    2562
2140,    2506
2141,    2499
2142,    2572
2143,    2615
2144,    2499
2145,    2562
2146,    2446
2147,    2344
2148,    2362
2149,    2425
2150,    2347
2151,    2325
2152,    2312
2153,    2363
2154,    2330
2155,    2339
2156,    2343
2157,    2347
2158,    2354
2159,    2255
2160,    2385
2161,    2341
2162,    2312
2163,    2307
2164,    2327
2165,    2341
2166,    2502
2167,    2471
2168,    2579
2169,    2379
2170,    2305
2171,    2236
2172,    2194
2173,    2287
2174,    2278
2175,    2346
2176,    2587
2177,    2628
2178,    2591
2179,    2561
2180,    2343
2181,    2211
2182,    2169
2183,    2136
2184,    2182
2185,    2131
2186,    2137
2187,    2111
2188,    2123
2189,    2020
2190,    2084
2191,    2032
2192,    2170
2193,    2054
2194,    2076
2195,    2009
2196,    2148
2197,    2002
2198,    2060
2199,    2096
2200,    2080
2201,    2046
2202,    2059
2203,    2037
2204,    2045
2205,    2058
2206,    2096
2207,    1975
2208,    2058
2209,    1996
2210,    2012
2211,    1980
2212,    2018
2213,    2005
2214,    1961
2215,    1962
2216,    2021
2217,    1983
2218,    1925
2219,    1982
2220,    1985
2221,    1991
2222,    2046
2223,    2006
2224,    1922
2225,    2017
2226,    1988
2227,    2026
2228,    1953
2229,    2079
2230,    1935
2231,    1965
2232,    1980
2233,    1979
2234,    2071
2235,    2032
2236,    2020
2237,    2035
2238,    1985
2239,    1974
2240,    2043
2241,    2069
2242,    2189
2243,    2016
2244,    2107
2245,    2133
2246,    2178
2247,    2118
2248,    2244
2249,    2185
2250,    2308
2251,    2551
2252,    2754
2253,    3358
2254,    4272
2255,    6080
2256,    9112
2257,   14496
2258,   23180
2259,   33415
2260,   39033
2261,   34623
2262,   22866
2263,   12128
2264,    5747
2265,    3225
2266,    2568
2267,    2285
2268,    2093
2269,    2023
2270,    1888
2271,    1897
2272,    1748
2273,    1733
2274,    1683
2275,    1658
2276,    1676
2277,    1630
2278,    1618
2279,    1603
2280,    1491
2281,    1539
2282,    1505
2283,    1523
2284,    1516
2285,    1506
2286,    1551
2287,    1515
2288,    1500
2289,    1527
2290,    1459
2291,    1418
2292,    1454
2293,    1458
2294,    1456
2295,    1458
2296,    1407
2297,    1442
2298,    1478
2299,    1366
2300,    1369
2301,    1368
2302,    1290
2303,    1290
2304,    1299
2305,    1335
2306,    1340
2307,    1345
2308,    1306
2309,    1340
2310,    1320
2311,    1331
2312,    1379
2313,    1346
2314,    1474
2315,    1424
2316,    1479
2317,    1467
2318,    1322
2319,    1293
2320,    1347
2321,    1307
2322,    1384
2323,    1356
2324,    1332
2325,    1350
2326,    1323
2327,    1323
2328,    1289
2329,    1280
2330,    1267
2331,    1382
2332,    1362
2333,    1383
2334,    1556
2335,    1642
2336,    1658
2337,    1506
2338,    1363
2339,    1338
2340,    1312
2341,    1313
2342,    1260
2343,    1223
2344,    1212
2345,    1206
2346,    1167
2347,    1167
2348,    1130
2349,    1212
2350,    1179
2351,    1190
2352,    1180
2353,    1156
2354,    1224
2355,    1130
2356,    1190
2357,    1112
2358,    1104
2359,    1133
2360,    1173
2361,    1125
2362,    1132
2363,    1170
2364,    1121
2365,    1119
2366,    1090
2367,    1125
2368,    1138
2369,    1120
2370,    1091
2371,    1106
2372,    1091
2373,    1061
2374,    1026
2375,    1079
2376,    1116
2377,    1137
2378,    1074
2379,    1120
2380,    1119
2381,    1170
2382,    1212
2383,    1108
2384,    1140
2385,    1122
2386,    1084
2387,    1083
2388,    1089
2389,    1091
2390,    1051
2391,    1061
2392,    1024
2393,    1079
2394,    1003
2395,    1036
2396,    1000
2397,    1042
2398,    1056
2399,    1015
2400,    1031
2401,    1020
2402,     960
2403,     933
2404,    1010
2405,     992
2406,     964
2407,     974
2408,    1021
2409,     987
2410,    1009
2411,    1020
2412,     990
2413,     952
2414,     940
2415,     957
2416,     974
2417,     980
2418,     957
2419,     869
2420,     932
2421,     953
2422,     943
2423,     996
2424,     968
2425,     969
2426,     901
2427,     926
2428,     900
2429,     940
2430,     874
2431,     924
2432,     901
2433,     933
2434,     901
2435,     922
2436,     859
2437,     893
2438,     864
2439,     872
2440,     879
2441,     861
2442,     880
2443,     863
2444,     909
2445,     923
2446,     957
2447,    1007
2448,     970
2449,     975
2450,     977
2451,     978
2452,    1045
2453,    1003
2454,     971
2455,    1055
2456,    1118
2457,    1224
2458,    1501
2459,    1463
2460,    1364
2461,    1227
2462,    1206
2463,    1137
2464,    1291
2465,    1272
2466,    1293
2467,    1320
2468,    1093
2469,    1015
2470,     913
2471,     890
2472,     843
2473,     840
2474,     849
2475,     896
2476,     892
2477,     828
2478,     835
2479,     820
2480,     774
2481,     762
2482,     767
2483,     817
2484,     801
2485,     816
2486,     815
2487,     815
2488,     746
2489,     786
2490,     769
2491,     792
2492,     746
2493,     769
2494,     757
2495,     806
2496,     717
2497,     734
2498,     727
2499,     769
2500,     770
2501,     728
2502,     740
2503,     737
2504,     705
2505,     784
2506,     809
2507,     758
2508,     962
2509,     991
2510,     958
2511,     893
2512,     771
2513,     776
2514,     744
2515,     682
2516,     755
2517,     734
2518,     712
2519,     675
2520,     660
2521,     747
2522,     776
2523,     833
2524,     965
2525,     934
2526,     872
2527,     815
2528,     732
2529,     682
2530,     716
2531,     671
2532,     695
2533,     657
2534,     692
2535,     724
2536,     734
2537,     748
2538,     761
2539,     653
2540,     666
2541,     672
2542,     634
2543,     654
2544,     635
2545,     618
2546,     646
2547,     685
2548,     604
2549,     619
2550,     623
2551,     578
2552,     643
2553,     619
2554,     620
2555,     600
2556,     631
2557,     645
2558,     642
2559,     631
2560,     548
2561,     616
2562,     597
2563,     597
2564,     584
2565,     665
2566,     636
2567,     607
2568,     635
2569,     636
2570,     661
2571,     716
2572,     768
2573,     777
2574,     730
2575,     711
2576,     603
2577,     574
2578,     606
2579,     584
2580,     642
2581,     642
2582,     599
2583,     597
2584,     576
2585,     604
2586,     588
2587,     570
2588,     589
2589,     594
2590,     568
2591,     570
2592,     585
2593,     576
2594,     530
2595,     566
2596,     568
2597,     552
2598,     535
2599,     616
2600,     552
2601,     547
2602,     592
2603,     593
2604,     583
2605,     551
2606,     584
2607,     604
2608,     601
2609,     601
2610,     578
2611,     509
2612,     576
2613,     562
2614,     594
2615,     576
2616,     503
2617,     539
2618,     546
2619,     582
2620,     568
2621,     587
2622,     545
2623,     602
2624,     578
2625,     551
2626,     551
2627,     525
2628,     553
2629,     526
2630,     531
2631,     509
2632,     522
2633,     530
2634,     550
2635,     535
2636,     504
2637,     518
2638,     524
2639,     537
2640,     513
2641,     512
2642,     510
2643,     517
2644,     480
2645,     504
2646,     553
2647,     523
2648,     519
2649,     545
2650,     487
2651,     538
2652,     540
2653,     531
2654,     490
2655,     495
2656,     539
2657,     527
2658,     491
2659,     528
2660,     522
2661,     504
2662,     508
2663,     478
2664,     509
2665,     535
2666,     533
2667,     535
2668,     512
2669,     498
2670,     532
2671,     524
2672,     559
2673,     531
2674,     580
2675,     594
2676,     681
2677,     822
2678,     948
2679,     981
2680,     954
2681,     819
2682,     684
2683,     566
2684,     545
2685,     507
2686,     499
2687,     509
2688,     485
2689,     482
2690,     516
2691,     500
2692,     517
2693,     477
2694,     486
2695,     535
2696,     500
2697,     490
2698,     505
2699,     500
2700,     492
2701,     491
2702,     509
2703,     541
2704,     532
2705,     501
2706,     559
2707,     496
2708,     540
2709,     512
2710,     510
2711,     502
2712,     528
2713,     541
2714,     473
2715,     513
2716,     502
2717,     489
2718,     479
2719,     495
2720,     516
2721,     530
2722,     519
2723,     524
2724,     578
2725,     573
2726,     611
2727,     688
2728,     836
2729,     942
2730,    1262
2731,    1639
2732,    2309
2733,    2775
2734,    3016
2735,    2585
2736,    1820
2737,    1151
2738,     801
2739,     653
2740,     560
2741,     571
2742,     529
2743,     490
2744,     540
2745,     536
2746,     525
2747,     536
2748,     494
2749,     521
2750,     490
2751,     540
2752,     509
2753,     529
2754,     504
2755,     562
2756,     615
2757,     551
2758,     580
2759,     611
2760,     655
2761,     751
2762,     790
2763,     853
2764,     936
2765,    1090
2766,    1092
2767,     978
2768,     897
2769,     757
2770,     597
2771,     463
2772,     432
2773,     431
2774,     378
2775,     381
2776,     349
2777,     331
2778,     336
2779,     358
2780,     356
2781,     348
2782,     339
2783,     344
2784,     354
2785,     347
2786,     347
2787,     304
2788,     325
2789,     323
2790,     341
2791,     334
2792,     329
2793,     345
2794,     319
2795,     341
2796,     360
2797,     346
2798,     346
2799,     346
2800,     341
2801,     344
2802,     326
2803,     322
2804,     343
2805,     335
2806,     335
2807,     325
2808,     318
2809,     323
2810,     357
2811,     324
2812,     328
2813,     298
2814,     325
2815,     291
2816,     313
2817,     302
2818,     318
2819,     360
2820,     335
2821,     325
2822,     368
2823,     310
2824,     350
2825,     317
2826,     354
2827,     309
2828,     342
2829,     324
2830,     322
2831,     360
2832,     326
2833,     344
2834,     355
2835,     329
2836,     333
2837,     346
2838,     334
2839,     346
2840,     324
2841,     332
2842,     312
2843,     343
2844,     340
2845,     320
2846,     343
2847,     376
2848,     338
2849,     412
2850,     367
2851,     374
2852,     345
2853,     313
2854,     332
2855,     345
2856,     366
2857,     364
2858,     353
2859,     383
2860,     449
2861,     508
2862,     592
2863,     590
2864,     550
2865,     522
2866,     405
2867,     326
2868,     316
2869,     324
2870,     348
2871,     316
2872,     307
2873,     329
2874,     308
2875,     341
2876,     292
2877,     312
2878,     292
2879,     325
2880,     305
2881,     323
2882,     315
2883,     340
2884,     303
2885,     324
2886,     278
2887,     275
2888,     318
2889,     311
2890,     303
2891,     341
2892,     341
2893,     285
2894,     324
2895,     330
2896,     310
2897,     307
2898,     318
2899,     306
2900,     350
2901,     316
2902,     363
2903,     357
2904,     336
2905,     342
2906,     312
2907,     299
2908,     328
2909,     280
2910,     292
2911,     291
2912,     297
2913,     314
2914,     317
2915,     301
2916,     273
2917,     300
2918,     311
2919,     311
2920,     300
2921,     317
2922,     316
2923,     326
2924,     314
2925,     286
2926,     305
2927,     342
2928,     326
2929,     338
2930,     313
2931,     332
2932,     320
2933,     319
2934,     318
2935,     334
2936,     347
2937,     285
2938,     339
2939,     339
2940,     304
2941,     316
2942,     328
2943,     307
2944,     344
2945,     309
2946,     299
2947,     307
2948,     339
2949,     319
2950,     305
2951,     286
2952,     304
2953,     289
2954,     281
2955,     257
2956,     295
2957,     308
2958,     304
2959,     297
2960,     285
2961,     307
2962,     259
2963,     318
2964,     308
2965,     294
2966,     327
2967,     293
2968,     278
2969,     258
2970,     300
2971,     268
2972,     283
2973,     290
2974,     317
2975,     281
2976,     292
2977,     283
2978,     294
2979,     297
2980,     306
2981,     312
2982,     285
2983,     314
2984,     310
2985,     292
2986,     288
2987,     278
2988,     313
2989,     282
2990,     263
2991,     287
2992,     303
2993,     284
2994,     269
2995,     313
2996,     298
2997,     283
2998,     295
2999,     303
3000,     307
3001,     313
3002,     329
3003,     314
3004,     268
3005,     316
3006,     322
3007,     314
3008,     303
3009,     295
3010,     282
3011,     288
3012,     303
3013,     246
3014,     278
3015,     310
3016,     281
3017,     287
3018,     282
3019,     293
3020,     269
3021,     262
3022,     280
3023,     255
3024,     265
3025,     292
3026,     290
3027,     297
3028,     263
3029,     296
3030,     301
3031,     289
3032,     277
3033,     257
3034,     252
3035,     287
3036,     305
3037,     275
3038,     286
3039,     289
3040,     269
3041,     277
3042,     263
3043,     249
3044,     249
3045,     264
3046,     291
3047,     244
3048,     306
3049,     299
3050,     288
3051,     255
3052,     283
3053,     250
3054,     280
3055,     284
3056,     288
3057,     292
3058,     263
3059,     247
3060,     247
3061,     260
3062,     279
3063,     303
3064,     262
3065,     257
3066,     240
3067,     250
3068,     251
3069,     248
3070,     266
3071,     255
3072,     244
3073,     239
3074,     263
3075,     255
3076,     252
3077,     239
3078,     254
3079,     248
3080,     281
3081,     269
3082,     253
3083,     254
3084,     252
3085,     246
3086,     261
3087,     263
3088,     224
3089,     233
3090,     258
3091,     227
3092,     249
3093,     258
3094,     239
3095,     238
3096,     234
3097,     259
3098,     253
3099,     266
3100,     260
3101,     220
3102,     226
3103,     269
3104,     261
3105,     285
3106,     236
3107,     258
3108,     244
3109,     241
3110,     243
3111,     236
3112,     236
3113,     272
3114,     235
3115,     274
3116,     254
3117,     276
3118,     233
3119,     242
3120,     251
3121,     272
3122,     252
3123,     239
3124,     227
3125,     259
3126,     260
3127,     260
3128,     282
3129,     234
3130,     250
3131,     255
3132,     240
3133,     230
3134,     254
3135,     245
3136,     237
3137,     240
3138,     250
3139,     225
3140,     225
3141,     248
3142,     242
3143,     242
3144,     259
3145,     254
3146,     251
3147,     252
3148,     242
3149,     262
3150,     229
3151,     236
3152,     241
3153,     251
3154,     229
3155,     234
3156,     260
3157,     229
3158,     260
3159,     248
3160,     230
3161,     264
3162,     217
3163,     242
3164,     247
3165,     229
3166,     215
3167,     223
3168,     236
3169,     239
3170,     245
3171,     237
3172,     239
3173,     230
3174,     200
3175,     259
3176,     238
3177,     257
3178,     222
3179,     216
3180,     231
3181,     231
3182,     235
3183,     250
3184,     249
3185,     216
3186,     244
3187,     252
3188,     216
3189,     235
3190,     196
3191,     229
3192,     227
3193,     213
3194,     243
3195,     225
3196,     231
3197,     209
3198,     225
3199,     250
3200,     252
3201,     228
3202,     245
3203,     225
3204,     247
3205,     228
3206,     223
3207,     236
3208,     195
3209,     232
3210,     240
3211,     207
3212,     226
3213,     253
3214,     230
3215,     216
3216,     218
3217,     208
3218,     234
3219,     229
3220,     212
3221,     250
3222,     232
3223,     223
3224,     249
3225,     233
3226,     211
3227,     237
3228,     262
3229,     231
3230,     238
3231,     236
3232,     226
3233,     228
3234,     249
3235,     241
3236,     241
3237,     224
3238,     243
3239,     196
3240,     230
3241,     240
3242,     260
3243,     241
3244,     274
3245,     224
3246,     249
3247,     259
3248,     246
3249,     218
3250,     235
3251,     253
3252,     256
3253,     280
3254,     295
3255,     332
3256,     348
3257,     379
3258,     435
3259,     545
3260,     660
3261,     698
3262,     731
3263,     677
3264,     628
3265,     517
3266,     450
3267,     347
3268,     302
3269,     256
3270,     241
3271,     265
3272,     253
3273,     246
3274,     278
3275,     240
3276,     251
3277,     244
3278,     224
3279,     233
3280,     254
3281,     277
3282,     281
3283,     295
3284,     335
3285,     375
3286,     413
3287,     362
3288,     329
3289,     270
3290,     234
3291,     255
3292,     228
3293,     242
3294,     217
3295,     231
3296,     224
3297,     204
3298,     210
3299,     240
3300,     208
3301,     231
3302,     216
3303,     233
3304,     235
3305,     207
3306,     222
3307,     231
3308,     238
3309,     229
3310,     189
3311,     210
3312,     225
3313,     198
3314,     227
3315,     244
3316,     213
3317,     229
3318,     203
3319,     230
3320,     186
3321,     220
3322,     215
3323,     203
3324,     229
3325,     221
3326,     197
3327,     222
3328,     239
3329,     196
3330,     197
3331,     226
3332,     226
3333,     201
3334,     235
3335,     186
3336,     225
3337,     191
3338,     235
3339,     218
3340,     233
3341,     206
3342,     200
3343,     196
3344,     222
3345,     222
3346,     199
3347,     225
3348,     225
3349,     219
3350,     206
3351,     211
3352,     232
3353,     226
3354,     220
3355,     211
3356,     242
3357,     206
3358,     217
3359,     217
3360,     230
3361,     222
3362,     224
3363,     224
3364,     219
3365,     220
3366,     217
3367,     215
3368,     214
3369,     228
3370,     195
3371,     207
3372,     214
3373,     204
3374,     240
3375,     215
3376,     208
3377,     214
3378,     211
3379,     226
3380,     218
3381,     222
3382,     219
3383,     187
3384,     196
3385,     205
3386,     212
3387,     233
3388,     216
3389,     233
3390,     221
3391,     227
3392,     193
3393,     225
3394,     261
3395,     211
3396,     238
3397,     195
3398,     224
3399,     249
3400,     218
3401,     216
3402,     235
3403,     212
3404,     223
3405,     219
3406,     233
3407,     220
3408,     236
3409,     234
3410,     258
3411,     268
3412,     303
3413,     322
3414,     321
3415,     416
3416,     552
3417,     662
3418,     805
3419,     875
3420,     844
3421,     680
3422,     497
3423,     337
3424,     290
3425,     235
3426,     249
3427,     216
3428,     236
3429,     220
3430,     230
3431,     234
3432,     214
3433,     209
3434,     197
3435,     196
3436,     211
3437,     193
3438,     239
3439,     228
3440,     219
3441,     207
3442,     195
3443,     209
3444,     203
3445,     229
3446,     238
3447,     218
3448,     214
3449,     211
3450,     220
3451,     207
3452,     204
3453,     192
3454,     214
3455,     221
3456,     216
3457,     203
3458,     199
3459,     203
3460,     213
3461,     225
3462,     211
3463,     197
3464,     230
3465,     204
3466,     224
3467,     202
3468,     219
3469,     208
3470,     227
3471,     213
3472,     202
3473,     225
3474,     243
3475,     187
3476,     214
3477,     215
3478,     241
3479,     217
3480,     192
3481,     206
3482,     220
3483,     201
3484,     196
3485,     202
3486,     236
3487,     205
3488,     226
3489,     201
3490,     244
3491,     198
3492,     223
3493,     206
3494,     192
3495,     214
3496,     229
3497,     222
3498,     196
3499,     201
3500,     206
3501,     213
3502,     205
3503,     230
3504,     215
3505,     232
3506,     201
3507,     229
3508,     215
3509,     217
3510,     206
3511,     216
3512,     240
3513,     214
3514,     216
3515,     235
3516,     215
3517,     199
3518,     224
3519,     199
3520,     219
3521,     210
3522,     213
3523,     216
3524,     226
3525,     221
3526,     196
3527,     208
3528,     216
3529,     200
3530,     212
3531,     195
3532,     191
3533,     212
3534,     219
3535,     198
3536,     220
3537,     224
3538,     194
3539,     187
3540,     226
3541,     211
3542,     232
3543,     212
3544,     236
3545,     229
3546,     198
3547,     243
3548,     222
3549,     213
3550,     223
3551,     224
3552,     230
3553,     242
3554,     219
3555,     249
3556,     228
3557,     229
3558,     256
3559,     243
3560,     240
3561,     223
3562,     205
3563,     213
3564,     243
3565,     219
3566,     217
3567,     224
3568,     216
3569,     199
3570,     207
3571,     229
3572,     223
3573,     226
3574,     205
3575,     225
3576,     226
3577,     217
3578,     234
3579,     215
3580,     193
3581,     220
3582,     252
3583,     205
3584,     224
3585,     209
3586,     203
3587,     230
3588,     234
3589,     186
3590,     215
3591,     213
3592,     205
3593,     207
3594,     220
3595,     221
3596,     221
3597,     218
3598,     208
3599,     226
3600,     220
3601,     218
3602,     220
3603,     243
3604,     207
3605,     220
3606,     210
3607,     215
3608,     228
3609,     213
3610,     229
3611,     229
3612,     234
3613,     208
3614,     222
3615,     237
3616,     218
3617,     214
3618,     230
3619,     222
3620,     202
3621,     220
3622,     197
3623,     209
3624,     201
3625,     202
3626,     234
3627,     214
3628,     224
3629,     227
3630,     222
3631,     219
3632,     237
3633,     217
3634,     203
3635,     223
3636,     191
3637,     226
3638,     216
3639,     205
3640,     238
3641,     205
3642,     210
3643,     250
3644,     258
3645,     211
3646,     247
3647,     207
3648,     205
3649,     217
3650,     211
3651,     214
3652,     206
3653,     219
3654,     234
3655,     207
3656,     225
3657,     220
3658,     243
3659,     223
3660,     216
3661,     231
3662,     220
3663,     225
3664,     219
3665,     244
3666,     233
3667,     223
3668,     236
3669,     226
3670,     226
3671,     203
3672,     213
3673,     221
3674,     216
3675,     236
3676,     205
3677,     194
3678,     220
3679,     201
3680,     211
3681,     206
3682,     206
3683,     220
3684,     212
3685,     212
3686,     203
3687,     186
3688,     197
3689,     214
3690,     219
3691,     208
3692,     216
3693,     183
3694,     193
3695,     207
3696,     199
3697,     191
3698,     187
3699,     178
3700,     168
3701,     176
3702,     188
3703,     200
3704,     183
3705,     169
3706,     146
3707,     160
3708,     167
3709,     137
3710,     143
3711,     175
3712,     151
3713,     169
3714,     165
3715,     164
3716,     157
3717,     161
3718,     133
3719,     157
3720,     147
3721,     172
3722,     172
3723,     143
3724,     157
3725,     148
3726,     140
3727,     158
3728,     168
3729,     151
3730,     151
3731,     147
3732,     165
3733,     156
3734,     137
3735,     164
3736,     140
3737,     167
3738,     150
3739,     148
3740,     146
3741,     153
3742,     151
3743,     153
3744,     143
3745,     185
3746,     125
3747,     153
3748,     144
3749,     156
3750,     146
3751,     150
3752,     136
3753,     143
3754,     144
3755,     130
3756,     168
3757,     129
3758,     146
3759,     143
3760,     141
3761,     131
3762,     149
3763,     141
3764,     151
3765,     142
3766,     158
3767,     148
3768,     126
3769,     142
3770,     117
3771,     121
3772,     135
3773,     126
3774,     132
3775,     138
3776,     146
3777,     141
3778,     146
3779,     134
3780,     132
3781,     124
3782,     151
3783,     128
3784,     125
3785,     124
3786,     150
3787,     130
3788,     151
3789,     137
3790,     137
3791,     155
3792,     167
3793,     167
3794,     187
3795,     201
3796,     228
3797,     265
3798,     273
3799,     327
3800,     319
3801,     252
3802,     180
3803,     163
3804,     144
3805,     153
3806,     120
3807,     103
3808,     120
3809,     131
3810,     133
3811,     117
3812,     113
3813,     126
3814,     132
3815,     126
3816,     116
3817,     120
3818,      99
3819,     105
3820,      98
3821,     112
3822,     104
3823,     118
3824,     101
3825,     124
3826,     117
3827,     108
3828,     111
3829,     116
3830,     101
3831,     104
3832,      87
3833,     111
3834,     111
3835,     118
3836,     110
3837,      96
3838,     101
3839,      96
3840,     120
3841,      99
3842,      90
3843,      98
3844,      99
3845,     113
3846,     102
3847,      87
3848,     106
3849,     110
3850,     107
3851,     101
3852,      77
3853,      87
3854,      97
3855,      79
3856,      91
3857,      86
3858,     105
3859,     110
3860,      89
3861,      84
3862,      95
3863,      94
3864,      73
3865,      82
3866,      77
3867,      81
3868,      96
3869,      70
3870,      87
3871,      77
3872,      88
3873,      84
3874,      93
3875,      62
3876,      66
3877,      99
3878,      77
3879,      61
3880,      77
3881,      84
3882,      65
3883,      74
3884,      87
3885,      74
3886,      68
3887,      67
3888,      74
3889,      74
3890,      71
3891,      83
3892,      52
3893,      74
3894,      77
3895,      54
3896,      66
3897,      70
3898,      61
3899,      60
3900,      57
3901,      60
3902,      58
3903,      57
3904,      61
3905,      64
3906,      68
3907,      73
3908,      45
3909,      62
3910,      74
3911,      68
3912,      56
3913,      57
3914,      65
3915,      65
3916,      62
3917,      51
3918,      57
3919,      68
3920,      65
3921,      55
3922,      61
3923,      47
3924,      60
3925,      52
3926,      65
3927,      64
3928,      62
3929,      60
3930,      68
3931,      63
3932,      58
3933,      84
3934,      55
3935,      72
3936,      63
3937,      68
3938,      63
3939,      56
3940,      44
3941,      71
3942,      55
3943,      60
3944,      61
3945,      46
3946,      39
3947,       8
3948,       2
3949,       4
3950,       1
3951,       2
3952,       3
3953,       0
3954,       0
3955,       0
3956,       0
3957,       0
3958,       0
3959,       0
3960,       0
3961,       0
3962,       0
3963,       0
3964,       0
3965,       0
3966,       0
3967,       1
3968,       0
3969,       0
3970,       0
3971,       0
3972,       0
3973,       0
3974,       0
3975,       0
3976,       0
3977,       0
3978,       0
3979,       0
3980,       0
3981,       0
3982,       0
3983,       0
3984,       0
3985,       0
3986,       0
3987,       0
3988,       0
3989,       0
3990,       0
3991,       0
3992,       0
3993,       0
3994,       0
3995,       0
3996,       0
3997,       0
3998,       0
3999,       0
4000,       0
4001,       0
4002,       0
4003,       0
4004,       0
4005,       1
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
4030,       0
4031,       1
4032,       0
4033,       0
4034,       0
4035,       0
4036,       0
4037,       0
4038,       0
4039,       0
4040,       0
4041,       0
4042,       0
4043,       0
4044,       0
4045,       0
4046,       0
4047,       0
4048,       0
4049,       0
4050,       0
4051,       0
4052,       0
4053,       0
4054,       0
4055,       0
4056,       0
4057,       0
4058,       0
4059,       0
4060,       0
4061,       0
4062,       0
4063,       0
4064,       0
4065,       0
4066,       0
4067,       0
4068,       0
4069,       0
4070,       0
4071,       0
4072,       0
4073,       0
4074,       0
4075,       0
4076,       0
4077,       0
4078,       0
4079,       0
4080,       0
4081,       0
4082,       0
4083,       0
4084,       0
4085,       0
4086,       0
4087,       0
4088,       0
4089,       0
4090,       0
4091,       1
4092,       0
4093,       0
4094,       0
4095,       0
