    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/03/02,13:05:20
MCA Data File,200302 HPGe B sample 3 50 um.asc
2028,   23235
2029,   22505
2030,   22016
2031,   21163
2032,   21153
2033,   20799
2034,   20351
2035,   20007
2036,   19745
2037,   19436
2038,   19169
2039,   18888
2040,   18447
2041,   18075
2042,   18033
2043,   17875
2044,   17545
2045,   17361
2046,   16986
2047,   16680
2048,   16446
2049,   16519
2050,   16119
2051,   16125
2052,   15774
2053,   15635
2054,   15796
2055,   15708
2056,   15530
2057,   15157
2058,   15168
2059,   15148
2060,   14930
2061,   14693
2062,   14580
2063,   14335
2064,   14238
2065,   14119
2066,   14182
2067,   13742
2068,   13784
2069,   13893
2070,   13797
2071,   13691
2072,   13477
2073,   13395
2074,   13370
2075,   13154
2076,   13113
2077,   13266
2078,   13218
2079,   13555
2080,   14025
2081,   14586
2082,   14762
2083,   13993
2084,   13235
2085,   12725
2086,   12639
2087,   12420
2088,   12315
2089,   12174
2090,   12179
2091,   12055
2092,   11839
2093,   11829
2094,   11924
2095,   11775
2096,   11835
2097,   11813
2098,   11642
2099,   11552
2100,   11313
2101,   11385
2102,   11304
2103,   11285
2104,   11218
2105,   11048
2106,   11045
2107,   11148
2108,   10803
2109,   10898
2110,   10872
2111,   10788
2112,   10882
2113,   10807
2114,   10833
2115,   10817
2116,   10738
2117,   10560
2118,   10486
2119,   10627
2120,   10417
2121,   10247
2122,   10382
2123,   10646
2124,   10196
2125,   10347
2126,   10021
2127,   10186
2128,   10118
2129,   10097
2130,    9960
2131,   10070
2132,   10102
2133,    9857
2134,   10008
2135,    9757
2136,    9936
2137,    9770
2138,    9651
2139,    9707
2140,    9800
2141,    9866
2142,    9814
2143,    9859
2144,    9552
2145,    9578
2146,    9607
2147,    9733
2148,    9580
2149,   10067
2150,   10466
2151,   11127
2152,   12110
2153,   12199
2154,   11260
2155,   10485
2156,    9552
2157,    9294
2158,    9314
2159,    9387
2160,    9240
2161,    9289
2162,    9290
2163,    9562
2164,    9620
2165,    9395
2166,    9297
2167,    9248
2168,    9166
2169,    8859
2170,    8908
2171,    8845
2172,    8874
2173,    8795
2174,    8818
2175,    8674
2176,    8552
2177,    8660
2178,    8657
2179,    8591
2180,    8414
2181,    8589
2182,    8559
2183,    8499
2184,    8536
2185,    8416
2186,    8383
2187,    8633
2188,    8914
2189,    9161
2190,    9408
2191,    8962
2192,    8752
2193,    8457
2194,    8277
2195,    8297
2196,    8308
2197,    8486
2198,    8711
2199,    9336
2200,    9903
2201,    9659
2202,    9108
2203,    8702
2204,    8297
2205,    7994
2206,    7974
2207,    7915
2208,    7866
2209,    7819
2210,    7905
2211,    7777
2212,    7731
2213,    7787
2214,    7718
2215,    7631
2216,    7741
2217,    7648
2218,    7608
2219,    7647
2220,    7522
2221,    7623
2222,    7496
2223,    7533
2224,    7547
2225,    7457
2226,    7442
2227,    7592
2228,    7426
2229,    7503
2230,    7419
2231,    7325
2232,    7318
2233,    7391
2234,    7287
2235,    7308
2236,    7169
2237,    7154
2238,    7189
2239,    6983
2240,    7176
2241,    7207
2242,    7191
2243,    7195
2244,    7147
2245,    6970
2246,    7065
2247,    6989
2248,    6992
2249,    6981
2250,    7019
2251,    7063
2252,    6973
2253,    6903
2254,    7024
2255,    6880
2256,    6924
2257,    6979
2258,    6932
2259,    7036
2260,    6983
2261,    6741
2262,    6874
2263,    6868
2264,    6957
2265,    7083
2266,    6843
2267,    6831
2268,    6942
2269,    6836
2270,    6974
2271,    7062
2272,    6936
2273,    7230
2274,    7558
2275,    7657
2276,    8699
2277,   10425
2278,   14077
2279,   21974
2280,   38342
2281,   69168
2282,  111439
2283,  143044
2284,  133885
2285,   93231
2286,   52369
2287,   26670
2288,   14867
2289,   10149
2290,    8834
2291,    7846
2292,    7451
2293,    6987
2294,    6786
2295,    6670
2296,    6448
2297,    6232
2298,    6235
2299,    6106
2300,    5996
2301,    5991
2302,    5842
2303,    5934
2304,    5647
2305,    5615
2306,    5647
2307,    5666
2308,    5542
2309,    5441
2310,    5493
2311,    5473
2312,    5492
2313,    5537
2314,    5384
2315,    5228
2316,    5390
2317,    5332
2318,    5176
2319,    5288
2320,    5226
2321,    5285
2322,    5202
2323,    5220
2324,    5196
2325,    5164
2326,    5097
2327,    5177
2328,    5154
2329,    5058
2330,    4992
2331,    4969
2332,    4879
2333,    5072
2334,    5039
2335,    5109
2336,    5243
2337,    5214
2338,    5503
2339,    5540
2340,    5313
2341,    5066
2342,    4939
2343,    4839
2344,    4905
2345,    4920
2346,    5039
2347,    5043
2348,    4932
2349,    4965
2350,    4935
2351,    4740
2352,    4810
2353,    4789
2354,    4763
2355,    4895
2356,    4954
2357,    5197
2358,    5726
2359,    6184
2360,    5930
2361,    5500
2362,    5175
2363,    4888
2364,    4691
2365,    4835
2366,    4625
2367,    4659
2368,    4642
2369,    4409
2370,    4507
2371,    4359
2372,    4364
2373,    4309
2374,    4320
2375,    4369
2376,    4442
2377,    4317
2378,    4320
2379,    4390
2380,    4441
2381,    4298
2382,    4235
2383,    4258
2384,    4287
2385,    4245
2386,    4234
2387,    4111
2388,    4217
2389,    4238
2390,    4200
2391,    4333
2392,    4186
2393,    4029
2394,    4128
2395,    4208
2396,    4179
2397,    4203
2398,    4137
2399,    4018
2400,    4209
2401,    4111
2402,    4152
2403,    4102
2404,    4226
2405,    4322
2406,    4352
2407,    4175
2408,    4115
2409,    4003
2410,    3944
2411,    4059
2412,    4109
2413,    4066
2414,    4092
2415,    3817
2416,    3897
2417,    3928
2418,    3790
2419,    3822
2420,    3745
2421,    3735
2422,    3739
2423,    3802
2424,    3799
2425,    3622
2426,    3757
2427,    3684
2428,    3584
2429,    3630
2430,    3675
2431,    3662
2432,    3677
2433,    3674
2434,    3656
2435,    3659
2436,    3705
2437,    3652
2438,    3591
2439,    3578
2440,    3490
2441,    3510
2442,    3471
2443,    3628
2444,    3484
2445,    3488
2446,    3418
2447,    3425
2448,    3493
2449,    3411
2450,    3442
2451,    3375
2452,    3366
2453,    3374
2454,    3433
2455,    3393
2456,    3368
2457,    3376
2458,    3365
2459,    3428
2460,    3345
2461,    3272
2462,    3334
2463,    3300
2464,    3224
2465,    3281
2466,    3338
2467,    3344
2468,    3394
2469,    3403
2470,    3424
2471,    3651
2472,    3631
2473,    3611
2474,    3642
2475,    3658
2476,    3782
2477,    3715
2478,    3474
2479,    3532
2480,    3657
2481,    4180
2482,    4738
2483,    5340
2484,    5252
2485,    5071
2486,    4470
2487,    4249
2488,    4744
2489,    5329
2490,    5736
2491,    5730
2492,    5049
2493,    4222
2494,    3782
2495,    3474
2496,    3381
2497,    3152
2498,    3167
2499,    3156
2500,    3183
2501,    3243
2502,    3212
2503,    3113
2504,    3049
2505,    2963
2506,    2957
2507,    2929
2508,    2903
2509,    2907
2510,    2812
2511,    2955
2512,    2853
2513,    2860
2514,    2863
2515,    2901
2516,    2829
2517,    2788
2518,    2844
2519,    2809
2520,    2775
2521,    2787
2522,    2848
2523,    2752
2524,    2736
2525,    2736
2526,    2684
2527,    2684
2528,    2698
2529,    2672
2530,    2729
2531,    2861
2532,    3062
2533,    3407
2534,    3613
2535,    3593
2536,    3309
2537,    3003
2538,    2857
2539,    2723
2540,    2670
2541,    2641
2542,    2778
2543,    2667
2544,    2577
2545,    2578
2546,    2607
2547,    2864
2548,    3104
2549,    3330
2550,    3517
2551,    3460
2552,    3103
2553,    2842
2554,    2644
2555,    2516
2556,    2496
2557,    2463
2558,    2484
2559,    2489
2560,    2606
2561,    2642
2562,    2695
2563,    2615
2564,    2512
2565,    2518
2566,    2457
2567,    2420
2568,    2349
2569,    2383
2570,    2378
2571,    2313
2572,    2440
2573,    2296
2574,    2304
2575,    2275
2576,    2280
2577,    2296
2578,    2253
2579,    2238
2580,    2308
2581,    2205
2582,    2169
2583,    2222
2584,    2237
2585,    2217
2586,    2225
2587,    2263
2588,    2180
2589,    2205
2590,    2112
2591,    2266
2592,    2128
2593,    2233
2594,    2262
2595,    2377
2596,    2435
2597,    2652
2598,    2841
2599,    2807
2600,    2589
2601,    2511
2602,    2220
2603,    2220
2604,    2246
2605,    2264
2606,    2318
2607,    2215
2608,    2185
2609,    2171
2610,    2140
2611,    2047
2612,    2085
2613,    2054
2614,    2081
2615,    2037
2616,    2000
2617,    2031
2618,    2107
2619,    2058
2620,    2017
2621,    2096
2622,    2118
2623,    2038
2624,    2109
2625,    2096
2626,    2125
2627,    2110
2628,    2060
2629,    2047
2630,    2007
2631,    2103
2632,    2135
2633,    2116
2634,    2217
2635,    2110
2636,    2149
2637,    2092
2638,    2083
2639,    2012
2640,    2051
2641,    2025
2642,    1932
2643,    2026
2644,    1968
2645,    2129
2646,    2069
2647,    2023
2648,    2041
2649,    2103
2650,    2020
2651,    1979
2652,    1931
2653,    2004
2654,    1912
2655,    1986
2656,    1909
2657,    1910
2658,    1934
2659,    1930
2660,    1822
2661,    1851
2662,    1930
2663,    1898
2664,    1888
2665,    1919
2666,    1907
2667,    1907
2668,    1961
2669,    1860
2670,    1923
2671,    1887
2672,    1938
2673,    1897
2674,    1891
2675,    1911
2676,    1903
2677,    1882
2678,    1908
2679,    1877
2680,    1761
2681,    1836
2682,    1859
2683,    1794
2684,    1797
2685,    1827
2686,    1858
2687,    1873
2688,    1835
2689,    1841
2690,    1759
2691,    1793
2692,    1849
2693,    1862
2694,    1808
2695,    1840
2696,    1847
2697,    1821
2698,    1890
2699,    1861
2700,    1875
2701,    1926
2702,    2257
2703,    2439
2704,    3041
2705,    3526
2706,    3498
2707,    3167
2708,    2679
2709,    2218
2710,    2077
2711,    1802
2712,    1794
2713,    1834
2714,    1904
2715,    1862
2716,    1852
2717,    1822
2718,    1826
2719,    1832
2720,    1810
2721,    1826
2722,    1790
2723,    1766
2724,    1835
2725,    1803
2726,    1772
2727,    1747
2728,    1750
2729,    1753
2730,    1827
2731,    1869
2732,    1811
2733,    1733
2734,    1738
2735,    1795
2736,    1836
2737,    1800
2738,    1771
2739,    1779
2740,    1828
2741,    1796
2742,    1895
2743,    1753
2744,    1835
2745,    1745
2746,    1821
2747,    1832
2748,    1730
2749,    1816
2750,    1884
2751,    1848
2752,    1919
2753,    2008
2754,    2183
2755,    2510
2756,    3034
2757,    3987
2758,    5929
2759,    8729
2760,   10990
2761,   10920
2762,    8756
2763,    5864
2764,    3843
2765,    2780
2766,    2257
2767,    2111
2768,    1918
2769,    1932
2770,    1852
2771,    1909
2772,    1910
2773,    1925
2774,    1887
2775,    1873
2776,    1918
2777,    1850
2778,    1963
2779,    1955
2780,    1954
2781,    1913
2782,    1953
2783,    2045
2784,    2041
2785,    2147
2786,    2124
2787,    2287
2788,    2447
2789,    2645
2790,    3136
2791,    3701
2792,    4114
2793,    4048
2794,    4028
2795,    3626
2796,    2904
2797,    2344
2798,    1928
2799,    1673
2800,    1449
2801,    1300
2802,    1318
2803,    1359
2804,    1327
2805,    1302
2806,    1264
2807,    1301
2808,    1244
2809,    1253
2810,    1246
2811,    1236
2812,    1295
2813,    1267
2814,    1201
2815,    1276
2816,    1289
2817,    1170
2818,    1251
2819,    1212
2820,    1233
2821,    1274
2822,    1241
2823,    1265
2824,    1294
2825,    1193
2826,    1238
2827,    1266
2828,    1265
2829,    1273
2830,    1206
2831,    1194
2832,    1193
2833,    1217
2834,    1166
2835,    1185
2836,    1147
2837,    1157
2838,    1194
2839,    1147
2840,    1208
2841,    1232
2842,    1245
2843,    1216
2844,    1242
2845,    1196
2846,    1185
2847,    1200
2848,    1232
2849,    1192
2850,    1274
2851,    1245
2852,    1185
2853,    1167
2854,    1199
2855,    1220
2856,    1212
2857,    1175
2858,    1180
2859,    1165
2860,    1184
2861,    1159
2862,    1122
2863,    1175
2864,    1189
2865,    1182
2866,    1221
2867,    1177
2868,    1179
2869,    1154
2870,    1166
2871,    1244
2872,    1248
2873,    1285
2874,    1216
2875,    1295
2876,    1373
2877,    1350
2878,    1374
2879,    1271
2880,    1251
2881,    1239
2882,    1265
2883,    1257
2884,    1190
2885,    1221
2886,    1325
2887,    1418
2888,    1590
2889,    1950
2890,    2281
2891,    2365
2892,    2136
2893,    1826
2894,    1502
2895,    1300
2896,    1262
2897,    1242
2898,    1157
2899,    1118
2900,    1150
2901,    1260
2902,    1145
2903,    1119
2904,    1111
2905,    1122
2906,    1111
2907,    1120
2908,    1127
2909,    1092
2910,    1090
2911,    1095
2912,    1093
2913,    1075
2914,    1115
2915,    1111
2916,    1100
2917,    1208
2918,    1174
2919,    1148
2920,    1128
2921,    1171
2922,    1148
2923,    1095
2924,    1105
2925,    1128
2926,    1146
2927,    1167
2928,    1231
2929,    1189
2930,    1236
2931,    1222
2932,    1251
2933,    1152
2934,    1138
2935,    1131
2936,    1120
2937,    1064
2938,    1102
2939,    1137
2940,    1180
2941,    1104
2942,    1054
2943,    1124
2944,    1108
2945,    1139
2946,    1121
2947,    1094
2948,    1137
2949,    1166
2950,    1119
2951,    1083
2952,    1212
2953,    1236
2954,    1150
2955,    1179
2956,    1127
2957,    1201
2958,    1179
2959,    1125
2960,    1135
2961,    1120
2962,    1108
2963,    1128
2964,    1204
2965,    1204
2966,    1126
2967,    1188
2968,    1193
2969,    1113
2970,    1222
2971,    1132
2972,    1125
2973,    1116
2974,    1058
2975,    1078
2976,    1168
2977,    1116
2978,    1088
2979,    1120
2980,    1145
2981,    1084
2982,    1048
2983,    1137
2984,    1094
2985,    1098
2986,    1048
2987,    1077
2988,    1057
2989,    1136
2990,    1066
2991,    1088
2992,    1050
2993,    1076
2994,    1013
2995,    1076
2996,    1066
2997,    1113
2998,    1102
2999,    1118
3000,    1091
3001,    1129
3002,    1124
3003,    1072
3004,    1091
3005,    1127
3006,    1089
3007,    1101
3008,    1065
3009,    1087
3010,    1098
3011,    1079
3012,    1103
3013,    1093
3014,    1086
3015,    1070
3016,    1036
3017,    1125
3018,    1083
3019,    1059
3020,    1103
3021,    1091
3022,    1095
3023,    1091
3024,    1145
3025,    1064
3026,    1087
3027,    1095
3028,    1123
3029,    1171
3030,    1164
3031,    1150
3032,    1111
3033,    1063
3034,    1085
3035,    1087
3036,    1046
3037,    1047
3038,    1104
3039,    1033
3040,     988
3041,    1016
3042,    1070
3043,    1060
3044,    1077
3045,    1047
3046,    1027
3047,    1062
3048,    1033
3049,    1073
3050,    1021
3051,     989
3052,    1021
3053,    1001
3054,    1036
3055,    1050
3056,    1060
3057,    1131
3058,    1072
3059,    1031
3060,    1018
3061,     975
3062,    1016
3063,     995
3064,    1025
3065,    1032
3066,    1048
3067,    1045
3068,    1015
3069,    1056
3070,     986
3071,    1068
3072,    1031
3073,    1052
3074,    1031
3075,    1050
3076,     975
3077,    1092
3078,    1001
3079,    1022
3080,    1003
3081,    1017
3082,    1054
3083,     994
3084,    1010
3085,    1012
3086,    1015
3087,     977
3088,     946
3089,     951
3090,     994
3091,     972
3092,     946
3093,     971
3094,     988
3095,     943
3096,     952
3097,     931
3098,     966
3099,     943
3100,    1014
3101,     967
3102,     987
3103,     989
3104,     991
3105,     932
3106,     924
3107,     912
3108,     940
3109,     938
3110,     895
3111,     912
3112,     932
3113,     937
3114,     885
3115,     977
3116,     960
3117,     961
3118,     926
3119,     920
3120,     887
3121,     891
3122,     953
3123,     921
3124,     927
3125,     899
3126,     916
3127,     928
3128,     955
3129,     902
3130,     929
3131,     880
3132,     977
3133,     899
3134,     930
3135,     939
3136,     943
3137,     855
3138,     944
3139,     840
3140,     946
3141,     920
3142,     907
3143,     903
3144,     931
3145,     879
3146,     909
3147,     911
3148,     978
3149,     914
3150,     886
3151,     899
3152,     900
3153,     915
3154,     963
3155,     905
3156,     911
3157,     842
3158,     861
3159,     861
3160,     914
3161,     871
3162,     903
3163,     860
3164,     880
3165,     882
3166,     910
3167,     882
3168,     921
3169,     831
3170,     928
3171,     882
3172,     909
3173,     842
3174,     883
3175,     894
3176,     887
3177,     875
3178,     858
3179,     851
3180,     871
3181,     875
3182,     884
3183,     842
3184,     885
3185,     913
3186,     873
3187,     805
3188,     894
3189,     873
3190,     866
3191,     816
3192,     823
3193,     923
3194,     922
3195,     839
3196,     863
3197,     873
3198,     856
3199,     867
3200,     859
3201,     851
3202,     830
3203,     850
3204,     917
3205,     830
3206,     837
3207,     863
3208,     841
3209,     861
3210,     912
3211,     891
3212,     890
3213,     866
3214,     827
3215,     889
3216,     846
3217,     850
3218,     858
3219,     862
3220,     864
3221,     802
3222,     913
3223,     825
3224,     812
3225,     820
3226,     846
3227,     803
3228,     818
3229,     807
3230,     839
3231,     856
3232,     857
3233,     857
3234,     795
3235,     855
3236,     837
3237,     837
3238,     876
3239,     860
3240,     870
3241,     767
3242,     827
3243,     808
3244,     835
3245,     797
3246,     838
3247,     828
3248,     802
3249,     850
3250,     839
3251,     861
3252,     809
3253,     834
3254,     855
3255,     773
3256,     842
3257,     856
3258,     814
3259,     881
3260,     821
3261,     856
3262,     827
3263,     835
3264,     800
3265,     819
3266,     819
3267,     818
3268,     840
3269,     828
3270,     860
3271,     855
3272,     810
3273,     819
3274,     837
3275,     796
3276,     849
3277,     816
3278,     796
3279,     852
3280,     819
3281,     851
3282,     866
3283,     950
3284,     870
3285,     965
3286,    1026
3287,    1168
3288,    1316
3289,    1575
3290,    1972
3291,    2433
3292,    2631
3293,    2804
3294,    2661
3295,    2377
3296,    1895
3297,    1475
3298,    1271
3299,    1043
3300,     988
3301,     986
3302,     934
3303,     924
3304,     864
3305,     886
3306,     866
3307,     875
3308,     853
3309,     842
3310,     817
3311,     858
3312,     840
3313,     947
3314,    1085
3315,    1195
3316,    1384
3317,    1427
3318,    1330
3319,    1144
3320,    1020
3321,     919
3322,     829
3323,     868
3324,     844
3325,     774
3326,     769
3327,     811
3328,     784
3329,     813
3330,     802
3331,     852
3332,     783
3333,     778
3334,     755
3335,     753
3336,     810
3337,     814
3338,     816
3339,     763
3340,     773
3341,     795
3342,     773
3343,     843
3344,     786
3345,     768
3346,     770
3347,     774
3348,     747
3349,     756
3350,     779
3351,     790
3352,     739
3353,     819
3354,     773
3355,     783
3356,     771
3357,     826
3358,     825
3359,     719
3360,     790
3361,     796
3362,     801
3363,     806
3364,     783
3365,     807
3366,     787
3367,     788
3368,     759
3369,     791
3370,     864
3371,     769
3372,     807
3373,     822
3374,     784
3375,     757
3376,     763
3377,     759
3378,     782
3379,     746
3380,     765
3381,     782
3382,     794
3383,     770
3384,     742
3385,     770
3386,     769
3387,     831
3388,     800
3389,     792
3390,     747
3391,     803
3392,     813
3393,     760
3394,     779
3395,     785
3396,     817
3397,     751
3398,     738
3399,     734
3400,     789
3401,     792
3402,     786
3403,     764
3404,     799
3405,     804
3406,     805
3407,     731
3408,     800
3409,     808
3410,     802
3411,     802
3412,     783
3413,     774
3414,     736
3415,     755
3416,     758
3417,     800
3418,     797
3419,     758
3420,     777
3421,     798
3422,     802
3423,     740
3424,     784
3425,     841
3426,     771
3427,     811
3428,     803
3429,     796
3430,     788
3431,     835
3432,     809
3433,     768
3434,     808
3435,     811
3436,     806
3437,     837
3438,     773
3439,     819
3440,     861
3441,     799
3442,     788
3443,     828
3444,     896
3445,     971
3446,    1073
3447,    1301
3448,    1651
3449,    2279
3450,    2920
3451,    3190
3452,    3035
3453,    2324
3454,    1783
3455,    1315
3456,    1110
3457,     873
3458,     838
3459,     848
3460,     816
3461,     814
3462,     733
3463,     821
3464,     698
3465,     760
3466,     753
3467,     794
3468,     801
3469,     767
3470,     805
3471,     796
3472,     779
3473,     763
3474,     810
3475,     765
3476,     754
3477,     772
3478,     812
3479,     779
3480,     755
3481,     742
3482,     775
3483,     790
3484,     779
3485,     733
3486,     745
3487,     811
3488,     750
3489,     767
3490,     755
3491,     745
3492,     777
3493,     773
3494,     778
3495,     789
3496,     806
3497,     791
3498,     761
3499,     757
3500,     741
3501,     739
3502,     768
3503,     764
3504,     780
3505,     763
3506,     753
3507,     761
3508,     752
3509,     761
3510,     719
3511,     752
3512,     760
3513,     753
3514,     769
3515,     802
3516,     738
3517,     717
3518,     797
3519,     765
3520,     774
3521,     771
3522,     729
3523,     741
3524,     784
3525,     779
3526,     771
3527,     737
3528,     761
3529,     742
3530,     757
3531,     764
3532,     785
3533,     741
3534,     746
3535,     757
3536,     754
3537,     731
3538,     773
3539,     787
3540,     753
3541,     804
3542,     757
3543,     719
3544,     827
3545,     751
3546,     778
3547,     757
3548,     740
3549,     770
3550,     809
3551,     803
3552,     811
3553,     743
3554,     748
3555,     782
3556,     810
3557,     818
3558,     793
3559,     767
3560,     759
3561,     807
3562,     759
3563,     774
3564,     792
3565,     791
3566,     710
3567,     767
3568,     794
3569,     791
3570,     796
3571,     721
3572,     749
3573,     779
3574,     746
3575,     740
3576,     760
3577,     735
3578,     774
3579,     809
3580,     809
3581,     803
3582,     815
3583,     779
3584,     856
3585,     801
3586,     821
3587,     818
3588,     873
3589,     843
3590,     937
3591,     947
3592,     832
3593,     874
3594,     837
3595,     838
3596,     783
3597,     824
3598,     775
3599,     790
3600,     780
3601,     785
3602,     789
3603,     798
3604,     799
3605,     802
3606,     801
3607,     773
3608,     805
3609,     778
3610,     776
3611,     770
3612,     850
3613,     769
3614,     798
3615,     775
3616,     789
3617,     759
3618,     765
3619,     783
3620,     827
3621,     794
3622,     779
3623,     840
3624,     838
3625,     804
3626,     781
3627,     774
3628,     773
3629,     786
3630,     786
3631,     837
3632,     808
3633,     807
3634,     827
3635,     833
3636,     768
3637,     860
3638,     819
3639,     779
3640,     828
3641,     801
3642,     795
3643,     791
3644,     739
3645,     817
3646,     773
3647,     790
3648,     770
3649,     777
3650,     819
3651,     754
3652,     808
3653,     837
3654,     789
3655,     772
3656,     841
3657,     811
3658,     797
3659,     843
3660,     824
3661,     776
3662,     820
3663,     770
3664,     774
3665,     796
3666,     829
3667,     801
3668,     840
3669,     820
3670,     808
3671,     793
3672,     804
3673,     846
3674,     776
3675,     798
3676,     816
3677,     801
3678,     768
3679,     781
3680,     865
3681,     777
3682,     881
3683,     823
3684,     806
3685,     835
3686,     814
3687,     813
3688,     808
3689,     804
3690,     815
3691,     794
3692,     838
3693,     827
3694,     838
3695,     801
3696,     785
3697,     882
3698,     853
3699,     880
3700,     763
3701,     856
3702,     857
3703,     815
3704,     815
3705,     843
3706,     805
3707,     819
3708,     836
3709,     780
3710,     835
3711,     814
3712,     819
3713,     816
3714,     822
3715,     779
3716,     819
3717,     841
3718,     813
3719,     768
3720,     799
3721,     805
3722,     835
3723,     764
3724,     778
3725,     792
3726,     777
3727,     786
3728,     728
3729,     746
3730,     735
3731,     733
3732,     713
3733,     678
3734,     664
3735,     642
3736,     706
3737,     638
3738,     616
3739,     653
3740,     625
3741,     607
3742,     624
3743,     627
3744,     579
3745,     578
3746,     596
3747,     546
3748,     595
3749,     614
3750,     554
3751,     565
3752,     596
3753,     558
3754,     568
3755,     574
3756,     536
3757,     554
3758,     585
3759,     561
3760,     565
3761,     535
3762,     566
3763,     574
3764,     536
3765,     585
3766,     564
3767,     520
3768,     529
3769,     530
3770,     532
3771,     509
3772,     541
3773,     558
3774,     514
3775,     531
3776,     496
3777,     510
3778,     534
3779,     532
3780,     510
3781,     501
3782,     524
3783,     502
3784,     523
3785,     510
3786,     504
3787,     520
3788,     534
3789,     504
3790,     515
3791,     535
3792,     521
3793,     491
3794,     495
3795,     446
3796,     514
3797,     492
3798,     497
3799,     485
3800,     525
3801,     503
3802,     487
3803,     497
3804,     467
3805,     514
3806,     472
3807,     507
3808,     457
3809,     431
3810,     451
3811,     479
3812,     467
3813,     468
3814,     495
3815,     503
3816,     467
3817,     492
3818,     482
3819,     447
3820,     461
3821,     467
3822,     531
3823,     488
3824,     478
3825,     464
3826,     497
3827,     499
3828,     541
3829,     579
3830,     672
3831,     769
3832,     969
3833,    1077
3834,    1169
3835,    1041
3836,     897
3837,     705
3838,     579
3839,     484
3840,     513
3841,     474
3842,     448
3843,     450
3844,     447
3845,     423
3846,     416
3847,     469
3848,     415
3849,     424
3850,     416
3851,     433
3852,     422
3853,     410
3854,     418
3855,     388
3856,     422
3857,     396
3858,     424
3859,     377
3860,     396
3861,     380
3862,     407
3863,     409
3864,     402
3865,     384
3866,     409
3867,     346
3868,     358
3869,     384
3870,     375
3871,     345
3872,     371
3873,     397
3874,     363
3875,     347
3876,     335
3877,     353
3878,     363
3879,     383
3880,     354
3881,     357
3882,     367
3883,     368
3884,     383
3885,     324
3886,     309
3887,     335
3888,     326
3889,     370
3890,     327
3891,     312
3892,     297
3893,     301
3894,     298
3895,     334
3896,     323
3897,     292
3898,     321
3899,     285
3900,     299
3901,     273
3902,     301
3903,     278
3904,     274
3905,     298
3906,     288
3907,     279
3908,     286
3909,     265
3910,     282
3911,     273
3912,     251
3913,     294
3914,     242
3915,     231
3916,     246
3917,     268
3918,     251
3919,     258
3920,     231
3921,     253
3922,     264
3923,     246
3924,     283
3925,     250
3926,     254
3927,     233
3928,     255
3929,     211
3930,     241
3931,     270
3932,     261
3933,     248
3934,     231
3935,     199
3936,     217
3937,     213
3938,     235
3939,     209
3940,     247
3941,     218
3942,     222
3943,     202
3944,     204
3945,     221
3946,     232
3947,     183
3948,     183
3949,     202
3950,     158
3951,      85
3952,      29
3953,      14
3954,      14
3955,      13
3956,       5
3957,      10
3958,       0
3959,       4
3960,       2
3961,       0
3962,       1
3963,       0
3964,       1
3965,       0
3966,       1
3967,       2
3968,       0
3969,       0
3970,       0
3971,       0
3972,       0
3973,       0
3974,       0
3975,       0
3976,       0
3977,       0
3978,       0
3979,       0
3980,       0
3981,       0
3982,       0
3983,       2
3984,       0
3985,       0
3986,       0
3987,       0
3988,       0
3989,       0
3990,       0
3991,       0
3992,       0
3993,       0
3994,       0
3995,       0
3996,       0
3997,       0
3998,       0
3999,       0
4000,       1
4001,       0
4002,       0
4003,       0
4004,       0
4005,       0
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
4030,       0
4031,       0
4032,       0
4033,       0
4034,       0
4035,       0
4036,       0
4037,       0
4038,       0
4039,       0
4040,       0
4041,       0
4042,       0
4043,       0
4044,       0
4045,       0
4046,       0
4047,       0
4048,       0
4049,       0
4050,       0
4051,       0
4052,       0
4053,       0
4054,       0
4055,       0
4056,       0
4057,       0
4058,       0
4059,       0
4060,       0
4061,       0
4062,       0
4063,       0
4064,       0
4065,       0
4066,       0
4067,       0
4068,       0
4069,       0
4070,       0
4071,       0
4072,       0
4073,       0
4074,       0
4075,       0
4076,       0
4077,       0
4078,       0
4079,       0
4080,       0
4081,       0
4082,       0
4083,       0
4084,       0
4085,       0
4086,       0
4087,       0
4088,       0
4089,       0
4090,       0
4091,       0
4092,       0
4093,       0
4094,       0
4095,       4
