    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/03/02,13:05:01
MCA Data File,200302 HPGe A sample 3 50 um.asc
2028,   19199
2029,   19002
2030,   18728
2031,   18545
2032,   18400
2033,   18257
2034,   18035
2035,   17943
2036,   17946
2037,   17719
2038,   17530
2039,   17063
2040,   17243
2041,   17010
2042,   16864
2043,   16578
2044,   16641
2045,   16270
2046,   16225
2047,   16505
2048,   16018
2049,   16056
2050,   15776
2051,   15790
2052,   15462
2053,   15516
2054,   15585
2055,   15637
2056,   15654
2057,   15741
2058,   16016
2059,   16561
2060,   16924
2061,   16264
2062,   15733
2063,   15029
2064,   14631
2065,   14550
2066,   14646
2067,   14501
2068,   14346
2069,   14233
2070,   14073
2071,   13881
2072,   13836
2073,   13916
2074,   13929
2075,   13702
2076,   13694
2077,   13472
2078,   13690
2079,   13422
2080,   13246
2081,   13426
2082,   13490
2083,   13172
2084,   13139
2085,   12950
2086,   13056
2087,   12935
2088,   12862
2089,   12792
2090,   12649
2091,   12848
2092,   12651
2093,   12645
2094,   12435
2095,   12614
2096,   12620
2097,   12466
2098,   12605
2099,   12349
2100,   12330
2101,   12316
2102,   12474
2103,   12210
2104,   12255
2105,   11892
2106,   12076
2107,   11940
2108,   11840
2109,   11890
2110,   11792
2111,   11797
2112,   11971
2113,   11786
2114,   11754
2115,   11955
2116,   12009
2117,   11567
2118,   11536
2119,   11464
2120,   11398
2121,   11710
2122,   11396
2123,   11521
2124,   11625
2125,   11902
2126,   11923
2127,   12410
2128,   13035
2129,   14202
2130,   14976
2131,   14481
2132,   13501
2133,   12249
2134,   11542
2135,   11299
2136,   11183
2137,   11148
2138,   10904
2139,   11150
2140,   11282
2141,   11409
2142,   11529
2143,   11313
2144,   11169
2145,   10799
2146,   10723
2147,   10602
2148,   10534
2149,   10725
2150,   10460
2151,   10516
2152,   10537
2153,   10485
2154,   10651
2155,   10501
2156,   10404
2157,   10330
2158,   10286
2159,   10247
2160,   10213
2161,   10220
2162,   10260
2163,   10385
2164,   10393
2165,   10706
2166,   10869
2167,   11306
2168,   11080
2169,   10958
2170,   10523
2171,   10156
2172,    9878
2173,   10108
2174,   10209
2175,   10645
2176,   11287
2177,   11747
2178,   11536
2179,   11168
2180,   10469
2181,    9859
2182,    9588
2183,    9542
2184,    9542
2185,    9567
2186,    9517
2187,    9510
2188,    9361
2189,    9450
2190,    9341
2191,    9540
2192,    9268
2193,    9210
2194,    9155
2195,    9286
2196,    9252
2197,    9323
2198,    9164
2199,    9209
2200,    9046
2201,    9085
2202,    9128
2203,    9129
2204,    9120
2205,    9167
2206,    9181
2207,    9039
2208,    9068
2209,    8957
2210,    8982
2211,    9137
2212,    9061
2213,    8860
2214,    8851
2215,    8950
2216,    8910
2217,    8912
2218,    9005
2219,    9060
2220,    9139
2221,    8842
2222,    8851
2223,    8766
2224,    8837
2225,    8886
2226,    8770
2227,    8839
2228,    8847
2229,    9106
2230,    8888
2231,    8847
2232,    8794
2233,    8957
2234,    8875
2235,    9053
2236,    9060
2237,    9030
2238,    9051
2239,    9186
2240,    9162
2241,    9052
2242,    9202
2243,    9095
2244,    9337
2245,    9479
2246,    9457
2247,    9575
2248,    9870
2249,   10131
2250,   10483
2251,   11379
2252,   12826
2253,   15506
2254,   20021
2255,   28343
2256,   43176
2257,   69033
2258,  108626
2259,  153671
2260,  173550
2261,  146897
2262,   93323
2263,   47197
2264,   23234
2265,   13894
2266,   10896
2267,    9765
2268,    9165
2269,    8823
2270,    8311
2271,    8088
2272,    8055
2273,    7574
2274,    7558
2275,    7438
2276,    7131
2277,    7091
2278,    7113
2279,    6985
2280,    6979
2281,    6851
2282,    6850
2283,    6604
2284,    6699
2285,    6620
2286,    6524
2287,    6486
2288,    6518
2289,    6639
2290,    6389
2291,    6400
2292,    6499
2293,    6413
2294,    6296
2295,    6348
2296,    6302
2297,    6275
2298,    6151
2299,    5946
2300,    6029
2301,    6167
2302,    6173
2303,    5991
2304,    6095
2305,    6031
2306,    5984
2307,    5995
2308,    5848
2309,    5931
2310,    6112
2311,    5928
2312,    6258
2313,    6363
2314,    6544
2315,    6546
2316,    6358
2317,    5931
2318,    5931
2319,    5693
2320,    5874
2321,    5962
2322,    5980
2323,    6049
2324,    5961
2325,    5884
2326,    5748
2327,    5849
2328,    5634
2329,    5730
2330,    5764
2331,    5810
2332,    5990
2333,    6276
2334,    6816
2335,    7153
2336,    7365
2337,    6729
2338,    6172
2339,    5820
2340,    5628
2341,    5649
2342,    5442
2343,    5531
2344,    5508
2345,    5289
2346,    5185
2347,    5312
2348,    5135
2349,    5329
2350,    5131
2351,    5152
2352,    5161
2353,    5184
2354,    5236
2355,    4993
2356,    5196
2357,    5192
2358,    5092
2359,    5060
2360,    5168
2361,    5040
2362,    5201
2363,    4980
2364,    5027
2365,    4997
2366,    4918
2367,    4920
2368,    5151
2369,    4956
2370,    4970
2371,    4921
2372,    4947
2373,    4889
2374,    5069
2375,    4900
2376,    4947
2377,    4960
2378,    4944
2379,    4869
2380,    5162
2381,    5242
2382,    5074
2383,    4904
2384,    4898
2385,    4796
2386,    4734
2387,    4819
2388,    4879
2389,    4898
2390,    4841
2391,    4674
2392,    4641
2393,    4584
2394,    4493
2395,    4427
2396,    4456
2397,    4673
2398,    4474
2399,    4471
2400,    4387
2401,    4371
2402,    4452
2403,    4348
2404,    4291
2405,    4327
2406,    4466
2407,    4323
2408,    4356
2409,    4449
2410,    4542
2411,    4431
2412,    4274
2413,    4211
2414,    4306
2415,    4237
2416,    4256
2417,    4112
2418,    4152
2419,    4175
2420,    4154
2421,    4259
2422,    4272
2423,    4092
2424,    4166
2425,    4158
2426,    4101
2427,    4154
2428,    4076
2429,    3980
2430,    3956
2431,    4029
2432,    3920
2433,    3948
2434,    4040
2435,    3976
2436,    3972
2437,    4081
2438,    4042
2439,    3953
2440,    3931
2441,    4011
2442,    3978
2443,    4146
2444,    4083
2445,    4341
2446,    4296
2447,    4350
2448,    4438
2449,    4340
2450,    4420
2451,    4665
2452,    4441
2453,    4333
2454,    4487
2455,    4545
2456,    5083
2457,    5845
2458,    6394
2459,    6513
2460,    6140
2461,    5465
2462,    5029
2463,    5050
2464,    5514
2465,    5836
2466,    5911
2467,    5436
2468,    4894
2469,    4408
2470,    4071
2471,    3848
2472,    3856
2473,    3714
2474,    3771
2475,    3777
2476,    3740
2477,    3753
2478,    3616
2479,    3560
2480,    3496
2481,    3527
2482,    3414
2483,    3448
2484,    3443
2485,    3462
2486,    3442
2487,    3391
2488,    3478
2489,    3433
2490,    3489
2491,    3409
2492,    3436
2493,    3346
2494,    3390
2495,    3480
2496,    3289
2497,    3407
2498,    3377
2499,    3206
2500,    3267
2501,    3378
2502,    3321
2503,    3354
2504,    3498
2505,    3484
2506,    3581
2507,    3896
2508,    4089
2509,    4380
2510,    4249
2511,    3853
2512,    3435
2513,    3362
2514,    3243
2515,    3296
2516,    3329
2517,    3263
2518,    3214
2519,    3158
2520,    3214
2521,    3449
2522,    3694
2523,    3886
2524,    4219
2525,    4222
2526,    3956
2527,    3497
2528,    3296
2529,    3047
2530,    2979
2531,    3004
2532,    3029
2533,    3000
2534,    2994
2535,    3139
2536,    3219
2537,    3137
2538,    3087
2539,    3033
2540,    2999
2541,    2928
2542,    2832
2543,    2905
2544,    2780
2545,    2803
2546,    2977
2547,    2777
2548,    2699
2549,    2716
2550,    2820
2551,    2740
2552,    2798
2553,    2720
2554,    2778
2555,    2702
2556,    2730
2557,    2606
2558,    2702
2559,    2654
2560,    2625
2561,    2713
2562,    2738
2563,    2690
2564,    2649
2565,    2701
2566,    2719
2567,    2842
2568,    2811
2569,    2817
2570,    3118
2571,    3281
2572,    3397
2573,    3433
2574,    3184
2575,    3007
2576,    2799
2577,    2621
2578,    2645
2579,    2645
2580,    2718
2581,    2763
2582,    2568
2583,    2440
2584,    2615
2585,    2629
2586,    2496
2587,    2548
2588,    2428
2589,    2540
2590,    2630
2591,    2481
2592,    2520
2593,    2495
2594,    2498
2595,    2581
2596,    2488
2597,    2513
2598,    2555
2599,    2527
2600,    2510
2601,    2447
2602,    2574
2603,    2571
2604,    2568
2605,    2595
2606,    2523
2607,    2622
2608,    2577
2609,    2670
2610,    2495
2611,    2577
2612,    2537
2613,    2570
2614,    2498
2615,    2471
2616,    2469
2617,    2468
2618,    2541
2619,    2540
2620,    2515
2621,    2559
2622,    2585
2623,    2564
2624,    2508
2625,    2484
2626,    2352
2627,    2398
2628,    2331
2629,    2400
2630,    2440
2631,    2317
2632,    2365
2633,    2396
2634,    2322
2635,    2362
2636,    2389
2637,    2332
2638,    2375
2639,    2374
2640,    2438
2641,    2407
2642,    2326
2643,    2205
2644,    2331
2645,    2260
2646,    2235
2647,    2322
2648,    2285
2649,    2322
2650,    2339
2651,    2296
2652,    2285
2653,    2345
2654,    2260
2655,    2321
2656,    2347
2657,    2235
2658,    2235
2659,    2248
2660,    2302
2661,    2271
2662,    2344
2663,    2275
2664,    2274
2665,    2306
2666,    2239
2667,    2259
2668,    2321
2669,    2293
2670,    2368
2671,    2316
2672,    2348
2673,    2470
2674,    2621
2675,    2744
2676,    3083
2677,    3581
2678,    4117
2679,    4356
2680,    3995
2681,    3539
2682,    2924
2683,    2545
2684,    2280
2685,    2247
2686,    2222
2687,    2213
2688,    2294
2689,    2250
2690,    2258
2691,    2311
2692,    2280
2693,    2222
2694,    2185
2695,    2218
2696,    2208
2697,    2241
2698,    2184
2699,    2156
2700,    2278
2701,    2229
2702,    2220
2703,    2201
2704,    2213
2705,    2237
2706,    2217
2707,    2188
2708,    2170
2709,    2250
2710,    2239
2711,    2248
2712,    2367
2713,    2291
2714,    2298
2715,    2291
2716,    2237
2717,    2204
2718,    2276
2719,    2300
2720,    2345
2721,    2398
2722,    2397
2723,    2419
2724,    2521
2725,    2675
2726,    2752
2727,    3052
2728,    3602
2729,    4530
2730,    5925
2731,    7965
2732,   10871
2733,   13310
2734,   13482
2735,   10928
2736,    7378
2737,    4826
2738,    3287
2739,    2730
2740,    2568
2741,    2387
2742,    2420
2743,    2338
2744,    2272
2745,    2300
2746,    2307
2747,    2383
2748,    2285
2749,    2281
2750,    2379
2751,    2325
2752,    2387
2753,    2324
2754,    2404
2755,    2448
2756,    2476
2757,    2478
2758,    2660
2759,    2782
2760,    2950
2761,    3208
2762,    3474
2763,    4067
2764,    4464
2765,    4907
2766,    4816
2767,    4511
2768,    3772
2769,    3051
2770,    2506
2771,    2129
2772,    1830
2773,    1723
2774,    1612
2775,    1554
2776,    1570
2777,    1618
2778,    1521
2779,    1497
2780,    1536
2781,    1534
2782,    1505
2783,    1486
2784,    1483
2785,    1484
2786,    1461
2787,    1444
2788,    1514
2789,    1487
2790,    1487
2791,    1544
2792,    1521
2793,    1500
2794,    1511
2795,    1503
2796,    1550
2797,    1634
2798,    1599
2799,    1496
2800,    1472
2801,    1534
2802,    1532
2803,    1512
2804,    1478
2805,    1471
2806,    1500
2807,    1424
2808,    1484
2809,    1428
2810,    1388
2811,    1436
2812,    1424
2813,    1411
2814,    1413
2815,    1383
2816,    1468
2817,    1463
2818,    1423
2819,    1407
2820,    1457
2821,    1450
2822,    1473
2823,    1459
2824,    1477
2825,    1404
2826,    1465
2827,    1444
2828,    1430
2829,    1394
2830,    1382
2831,    1433
2832,    1426
2833,    1380
2834,    1460
2835,    1362
2836,    1452
2837,    1497
2838,    1495
2839,    1450
2840,    1458
2841,    1490
2842,    1415
2843,    1492
2844,    1437
2845,    1454
2846,    1546
2847,    1555
2848,    1666
2849,    1624
2850,    1509
2851,    1518
2852,    1416
2853,    1468
2854,    1523
2855,    1498
2856,    1554
2857,    1575
2858,    1561
2859,    1778
2860,    2097
2861,    2417
2862,    2771
2863,    2810
2864,    2583
2865,    2169
2866,    1822
2867,    1554
2868,    1454
2869,    1421
2870,    1476
2871,    1387
2872,    1431
2873,    1454
2874,    1394
2875,    1384
2876,    1390
2877,    1345
2878,    1393
2879,    1371
2880,    1294
2881,    1419
2882,    1401
2883,    1377
2884,    1421
2885,    1413
2886,    1358
2887,    1375
2888,    1345
2889,    1298
2890,    1397
2891,    1343
2892,    1376
2893,    1300
2894,    1371
2895,    1371
2896,    1379
2897,    1362
2898,    1412
2899,    1448
2900,    1393
2901,    1454
2902,    1517
2903,    1519
2904,    1486
2905,    1466
2906,    1356
2907,    1387
2908,    1367
2909,    1325
2910,    1385
2911,    1286
2912,    1388
2913,    1344
2914,    1343
2915,    1341
2916,    1336
2917,    1361
2918,    1334
2919,    1361
2920,    1363
2921,    1358
2922,    1323
2923,    1392
2924,    1306
2925,    1451
2926,    1404
2927,    1367
2928,    1395
2929,    1400
2930,    1344
2931,    1360
2932,    1415
2933,    1373
2934,    1329
2935,    1384
2936,    1384
2937,    1341
2938,    1473
2939,    1361
2940,    1373
2941,    1363
2942,    1440
2943,    1313
2944,    1370
2945,    1281
2946,    1292
2947,    1356
2948,    1272
2949,    1299
2950,    1342
2951,    1283
2952,    1341
2953,    1332
2954,    1329
2955,    1294
2956,    1303
2957,    1301
2958,    1293
2959,    1288
2960,    1315
2961,    1283
2962,    1324
2963,    1290
2964,    1315
2965,    1278
2966,    1254
2967,    1292
2968,    1348
2969,    1308
2970,    1263
2971,    1274
2972,    1275
2973,    1271
2974,    1262
2975,    1268
2976,    1300
2977,    1231
2978,    1301
2979,    1255
2980,    1324
2981,    1247
2982,    1337
2983,    1345
2984,    1273
2985,    1276
2986,    1271
2987,    1291
2988,    1271
2989,    1253
2990,    1316
2991,    1289
2992,    1290
2993,    1242
2994,    1330
2995,    1306
2996,    1283
2997,    1268
2998,    1357
2999,    1318
3000,    1375
3001,    1393
3002,    1337
3003,    1310
3004,    1278
3005,    1262
3006,    1331
3007,    1202
3008,    1283
3009,    1305
3010,    1289
3011,    1264
3012,    1300
3013,    1193
3014,    1217
3015,    1235
3016,    1259
3017,    1286
3018,    1184
3019,    1248
3020,    1153
3021,    1253
3022,    1214
3023,    1226
3024,    1297
3025,    1309
3026,    1282
3027,    1232
3028,    1324
3029,    1212
3030,    1231
3031,    1225
3032,    1227
3033,    1189
3034,    1200
3035,    1242
3036,    1190
3037,    1200
3038,    1179
3039,    1203
3040,    1205
3041,    1201
3042,    1223
3043,    1207
3044,    1210
3045,    1254
3046,    1221
3047,    1236
3048,    1253
3049,    1177
3050,    1250
3051,    1233
3052,    1254
3053,    1291
3054,    1259
3055,    1261
3056,    1210
3057,    1192
3058,    1163
3059,    1143
3060,    1202
3061,    1146
3062,    1160
3063,    1134
3064,    1136
3065,    1157
3066,    1165
3067,    1196
3068,    1169
3069,    1203
3070,    1119
3071,    1131
3072,    1126
3073,    1206
3074,    1182
3075,    1129
3076,    1166
3077,    1165
3078,    1157
3079,    1092
3080,    1169
3081,    1135
3082,    1106
3083,    1126
3084,    1165
3085,    1145
3086,    1111
3087,    1132
3088,    1127
3089,    1126
3090,    1060
3091,    1084
3092,    1145
3093,    1063
3094,    1116
3095,    1105
3096,    1142
3097,    1108
3098,    1148
3099,    1101
3100,    1101
3101,    1138
3102,    1165
3103,    1062
3104,    1163
3105,    1100
3106,    1108
3107,    1135
3108,    1044
3109,    1092
3110,    1165
3111,    1091
3112,    1115
3113,    1032
3114,    1076
3115,    1080
3116,    1086
3117,    1146
3118,    1099
3119,    1104
3120,    1028
3121,    1101
3122,    1091
3123,    1067
3124,    1166
3125,    1033
3126,    1108
3127,    1085
3128,    1107
3129,    1099
3130,    1042
3131,    1070
3132,    1029
3133,    1089
3134,    1146
3135,    1071
3136,    1050
3137,    1087
3138,    1015
3139,    1084
3140,    1157
3141,    1071
3142,    1062
3143,    1071
3144,    1086
3145,     967
3146,    1030
3147,    1062
3148,    1018
3149,    1035
3150,     987
3151,    1061
3152,    1066
3153,    1031
3154,    1009
3155,    1049
3156,    1064
3157,    1076
3158,    1022
3159,    1024
3160,    1014
3161,    1035
3162,    1032
3163,    1050
3164,    1055
3165,    1015
3166,    1089
3167,    1074
3168,    1016
3169,    1000
3170,    1032
3171,    1112
3172,    1001
3173,    1085
3174,    1052
3175,    1090
3176,     952
3177,    1066
3178,    1064
3179,    1029
3180,    1069
3181,    1103
3182,    1070
3183,    1045
3184,    1035
3185,    1112
3186,    1079
3187,    1088
3188,    1020
3189,    1002
3190,    1054
3191,    1071
3192,    1056
3193,    1067
3194,    1089
3195,    1024
3196,    1042
3197,     991
3198,     988
3199,    1040
3200,     985
3201,    1015
3202,     991
3203,    1015
3204,     981
3205,    1029
3206,     991
3207,    1051
3208,    1023
3209,    1028
3210,     993
3211,     983
3212,     988
3213,    1050
3214,     998
3215,    1012
3216,    1012
3217,    1047
3218,    1044
3219,    1019
3220,     968
3221,     977
3222,    1002
3223,    1101
3224,    1056
3225,    1034
3226,     946
3227,    1017
3228,    1014
3229,    1023
3230,    1041
3231,    1003
3232,    1040
3233,     955
3234,     997
3235,    1025
3236,    1022
3237,     998
3238,    1054
3239,    1013
3240,    1046
3241,    1024
3242,    1069
3243,    1042
3244,    1041
3245,    1030
3246,    1030
3247,    1043
3248,    1030
3249,    1052
3250,    1085
3251,    1103
3252,    1119
3253,    1305
3254,    1338
3255,    1471
3256,    1646
3257,    1774
3258,    2098
3259,    2412
3260,    2757
3261,    3095
3262,    3277
3263,    3082
3264,    2662
3265,    2175
3266,    1766
3267,    1447
3268,    1268
3269,    1166
3270,    1155
3271,    1161
3272,    1151
3273,    1080
3274,    1054
3275,    1095
3276,    1041
3277,    1081
3278,    1060
3279,    1076
3280,    1127
3281,    1125
3282,    1266
3283,    1359
3284,    1589
3285,    1729
3286,    1707
3287,    1553
3288,    1348
3289,    1234
3290,    1097
3291,    1029
3292,    1019
3293,     945
3294,     983
3295,    1024
3296,     968
3297,     945
3298,    1025
3299,     974
3300,     915
3301,     967
3302,     965
3303,     933
3304,     965
3305,    1018
3306,    1002
3307,    1026
3308,     944
3309,     979
3310,    1001
3311,     952
3312,     931
3313,     991
3314,    1018
3315,     982
3316,     964
3317,     969
3318,     936
3319,     959
3320,    1012
3321,     977
3322,     959
3323,     948
3324,     977
3325,    1029
3326,    1008
3327,     920
3328,     942
3329,     948
3330,     907
3331,     968
3332,    1020
3333,     951
3334,     971
3335,     940
3336,     911
3337,     961
3338,     936
3339,     959
3340,     964
3341,    1023
3342,     934
3343,     928
3344,    1008
3345,     947
3346,     953
3347,     957
3348,     984
3349,     982
3350,     995
3351,     962
3352,    1011
3353,     939
3354,     937
3355,    1015
3356,     953
3357,     985
3358,     931
3359,     948
3360,     985
3361,     967
3362,     940
3363,     918
3364,     946
3365,     928
3366,     923
3367,     927
3368,     936
3369,     940
3370,     974
3371,     937
3372,    1005
3373,    1003
3374,     977
3375,     989
3376,     975
3377,    1031
3378,     966
3379,     914
3380,     995
3381,     925
3382,     974
3383,     968
3384,     998
3385,     945
3386,    1014
3387,     952
3388,    1005
3389,     875
3390,     936
3391,     950
3392,    1015
3393,     982
3394,     985
3395,     980
3396,     955
3397,     960
3398,     995
3399,    1025
3400,    1011
3401,     972
3402,    1035
3403,    1022
3404,    1050
3405,     982
3406,     994
3407,    1038
3408,    1002
3409,    1029
3410,    1199
3411,    1226
3412,    1326
3413,    1401
3414,    1564
3415,    1978
3416,    2407
3417,    3051
3418,    3663
3419,    3958
3420,    3615
3421,    2790
3422,    1948
3423,    1474
3424,    1189
3425,    1091
3426,    1009
3427,    1033
3428,     988
3429,    1024
3430,     929
3431,     960
3432,     974
3433,     888
3434,    1017
3435,     946
3436,     927
3437,     901
3438,     955
3439,     982
3440,     942
3441,     891
3442,     946
3443,     947
3444,     957
3445,     941
3446,     923
3447,     949
3448,     929
3449,     894
3450,     966
3451,     886
3452,     947
3453,     934
3454,     934
3455,     887
3456,     901
3457,     852
3458,     942
3459,     952
3460,     926
3461,     914
3462,     957
3463,     907
3464,     857
3465,     904
3466,     939
3467,     922
3468,     865
3469,     938
3470,     997
3471,     938
3472,     929
3473,     968
3474,     914
3475,     895
3476,     941
3477,    1039
3478,     952
3479,     987
3480,     972
3481,     961
3482,     927
3483,     952
3484,     921
3485,     944
3486,     949
3487,     935
3488,     878
3489,     884
3490,     952
3491,     941
3492,     920
3493,     927
3494,     944
3495,     986
3496,     905
3497,     926
3498,     980
3499,     910
3500,     935
3501,     961
3502,     926
3503,     884
3504,     888
3505,     934
3506,     925
3507,     952
3508,     891
3509,     955
3510,     938
3511,     977
3512,     890
3513,     948
3514,    1037
3515,     884
3516,     961
3517,     956
3518,     904
3519,     945
3520,     929
3521,     909
3522,     902
3523,     974
3524,     946
3525,     956
3526,     951
3527,     980
3528,     902
3529,     919
3530,     935
3531,     964
3532,    1010
3533,     900
3534,     950
3535,     929
3536,     962
3537,     971
3538,     997
3539,     915
3540,     989
3541,     930
3542,    1005
3543,     889
3544,     978
3545,     955
3546,     944
3547,     918
3548,     922
3549,     945
3550,    1019
3551,     980
3552,    1039
3553,     978
3554,    1012
3555,     990
3556,    1081
3557,    1141
3558,    1144
3559,    1107
3560,    1030
3561,    1033
3562,    1005
3563,     974
3564,    1013
3565,     965
3566,     980
3567,     917
3568,     965
3569,     968
3570,    1004
3571,     938
3572,     917
3573,     929
3574,     954
3575,     887
3576,     927
3577,     942
3578,     882
3579,     888
3580,     964
3581,     998
3582,     915
3583,     981
3584,     984
3585,     992
3586,     944
3587,     962
3588,     926
3589,     923
3590,     931
3591,     928
3592,     957
3593,     935
3594,     988
3595,     984
3596,     982
3597,     962
3598,     988
3599,     915
3600,     992
3601,     991
3602,     947
3603,     978
3604,    1017
3605,     958
3606,     971
3607,     988
3608,     956
3609,     900
3610,    1012
3611,    1022
3612,     963
3613,     962
3614,     951
3615,     963
3616,     921
3617,     998
3618,     975
3619,     960
3620,     938
3621,     981
3622,     960
3623,     972
3624,     943
3625,     993
3626,     964
3627,    1030
3628,     962
3629,     971
3630,     970
3631,     934
3632,     971
3633,     953
3634,     996
3635,     992
3636,     954
3637,     988
3638,     965
3639,     944
3640,     986
3641,     940
3642,     989
3643,     969
3644,     922
3645,    1001
3646,     977
3647,     986
3648,     971
3649,     993
3650,     970
3651,     972
3652,     969
3653,     958
3654,    1026
3655,     987
3656,     970
3657,    1008
3658,    1011
3659,    1039
3660,     974
3661,     940
3662,    1015
3663,    1020
3664,    1053
3665,     993
3666,     942
3667,     986
3668,     990
3669,     983
3670,     959
3671,     966
3672,     963
3673,     942
3674,     976
3675,     940
3676,    1042
3677,     963
3678,    1005
3679,     961
3680,     965
3681,     976
3682,     949
3683,    1013
3684,     953
3685,     980
3686,     973
3687,     917
3688,     949
3689,     975
3690,     896
3691,     914
3692,     880
3693,     911
3694,     878
3695,     832
3696,     837
3697,     812
3698,     787
3699,     828
3700,     786
3701,     773
3702,     779
3703,     792
3704,     779
3705,     667
3706,     675
3707,     696
3708,     710
3709,     721
3710,     770
3711,     708
3712,     749
3713,     733
3714,     713
3715,     699
3716,     687
3717,     742
3718,     669
3719,     708
3720,     666
3721,     705
3722,     751
3723,     710
3724,     700
3725,     660
3726,     663
3727,     665
3728,     680
3729,     714
3730,     627
3731,     663
3732,     675
3733,     635
3734,     687
3735,     666
3736,     685
3737,     700
3738,     648
3739,     676
3740,     680
3741,     640
3742,     558
3743,     602
3744,     645
3745,     610
3746,     628
3747,     617
3748,     647
3749,     613
3750,     615
3751,     630
3752,     663
3753,     657
3754,     611
3755,     622
3756,     658
3757,     601
3758,     643
3759,     624
3760,     613
3761,     599
3762,     635
3763,     628
3764,     623
3765,     618
3766,     629
3767,     577
3768,     616
3769,     595
3770,     620
3771,     586
3772,     596
3773,     574
3774,     586
3775,     574
3776,     587
3777,     602
3778,     611
3779,     572
3780,     588
3781,     608
3782,     573
3783,     564
3784,     579
3785,     580
3786,     578
3787,     574
3788,     630
3789,     638
3790,     576
3791,     616
3792,     677
3793,     742
3794,     783
3795,     859
3796,    1043
3797,    1173
3798,    1331
3799,    1401
3800,    1272
3801,    1007
3802,     866
3803,     674
3804,     568
3805,     559
3806,     561
3807,     566
3808,     533
3809,     527
3810,     536
3811,     515
3812,     503
3813,     519
3814,     527
3815,     510
3816,     533
3817,     522
3818,     525
3819,     505
3820,     510
3821,     480
3822,     498
3823,     515
3824,     497
3825,     499
3826,     487
3827,     452
3828,     446
3829,     469
3830,     505
3831,     451
3832,     457
3833,     453
3834,     421
3835,     428
3836,     481
3837,     436
3838,     472
3839,     444
3840,     442
3841,     472
3842,     433
3843,     424
3844,     437
3845,     428
3846,     391
3847,     393
3848,     422
3849,     399
3850,     429
3851,     400
3852,     411
3853,     433
3854,     419
3855,     415
3856,     390
3857,     388
3858,     409
3859,     380
3860,     396
3861,     356
3862,     374
3863,     395
3864,     375
3865,     381
3866,     388
3867,     338
3868,     355
3869,     364
3870,     366
3871,     361
3872,     322
3873,     325
3874,     380
3875,     336
3876,     342
3877,     330
3878,     356
3879,     321
3880,     326
3881,     337
3882,     343
3883,     328
3884,     355
3885,     356
3886,     338
3887,     317
3888,     351
3889,     320
3890,     353
3891,     329
3892,     319
3893,     338
3894,     288
3895,     298
3896,     300
3897,     299
3898,     305
3899,     321
3900,     289
3901,     275
3902,     281
3903,     290
3904,     303
3905,     291
3906,     273
3907,     294
3908,     281
3909,     267
3910,     256
3911,     329
3912,     293
3913,     276
3914,     274
3915,     274
3916,     265
3917,     279
3918,     287
3919,     279
3920,     258
3921,     252
3922,     255
3923,     258
3924,     259
3925,     281
3926,     243
3927,     271
3928,     293
3929,     247
3930,     251
3931,     302
3932,     249
3933,     284
3934,     265
3935,     292
3936,     285
3937,     299
3938,     246
3939,     256
3940,     278
3941,     279
3942,     291
3943,     271
3944,     243
3945,     245
3946,     162
3947,      43
3948,      23
3949,      20
3950,      13
3951,      10
3952,       9
3953,       8
3954,       5
3955,       1
3956,       3
3957,       1
3958,       0
3959,       1
3960,       0
3961,       0
3962,       0
3963,       0
3964,       0
3965,       0
3966,       0
3967,       1
3968,       0
3969,       0
3970,       0
3971,       0
3972,       0
3973,       0
3974,       0
3975,       1
3976,       0
3977,       0
3978,       0
3979,       0
3980,       0
3981,       0
3982,       0
3983,       0
3984,       0
3985,       0
3986,       0
3987,       0
3988,       0
3989,       0
3990,       0
3991,       0
3992,       0
3993,       0
3994,       0
3995,       0
3996,       0
3997,       0
3998,       0
3999,       4
4000,       0
4001,       0
4002,       0
4003,       0
4004,       0
4005,       0
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
4030,       0
4031,       2
4032,       0
4033,       0
4034,       0
4035,       0
4036,       0
4037,       0
4038,       0
4039,       0
4040,       0
4041,       0
4042,       0
4043,       0
4044,       0
4045,       0
4046,       0
4047,       0
4048,       0
4049,       0
4050,       0
4051,       0
4052,       0
4053,       0
4054,       0
4055,       0
4056,       0
4057,       0
4058,       0
4059,       0
4060,       0
4061,       0
4062,       0
4063,       1
4064,       0
4065,       0
4066,       0
4067,       0
4068,       0
4069,       0
4070,       0
4071,       0
4072,       0
4073,       0
4074,       0
4075,       0
4076,       0
4077,       0
4078,       0
4079,       0
4080,       0
4081,       0
4082,       0
4083,       0
4084,       0
4085,       0
4086,       0
4087,       0
4088,       0
4089,       0
4090,       0
4091,       0
4092,       0
4093,       1
4094,       0
4095,       7
