    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/03/05,11:03:45
MCA Data File,200305 HPGe B sample 2 50 um 2nd measurement.asc
2031,    4064
2032,    4015
2033,    3910
2034,    3827
2035,    3809
2036,    3781
2037,    3687
2038,    3704
2039,    3608
2040,    3508
2041,    3351
2042,    3407
2043,    3284
2044,    3228
2045,    3311
2046,    3285
2047,    3095
2048,    3138
2049,    3143
2050,    3106
2051,    3114
2052,    2993
2053,    3101
2054,    2972
2055,    2927
2056,    2923
2057,    2920
2058,    2951
2059,    2806
2060,    2790
2061,    2883
2062,    2703
2063,    2727
2064,    2665
2065,    2587
2066,    2689
2067,    2676
2068,    2681
2069,    2619
2070,    2578
2071,    2544
2072,    2549
2073,    2558
2074,    2563
2075,    2534
2076,    2537
2077,    2494
2078,    2539
2079,    2469
2080,    2602
2081,    2725
2082,    2874
2083,    2679
2084,    2671
2085,    2390
2086,    2381
2087,    2341
2088,    2405
2089,    2305
2090,    2316
2091,    2351
2092,    2306
2093,    2244
2094,    2191
2095,    2220
2096,    2154
2097,    2219
2098,    2225
2099,    2135
2100,    2220
2101,    2192
2102,    2154
2103,    2186
2104,    2172
2105,    2173
2106,    2164
2107,    2085
2108,    2170
2109,    2037
2110,    2115
2111,    2048
2112,    2061
2113,    2101
2114,    2111
2115,    2080
2116,    2046
2117,    2003
2118,    2026
2119,    1986
2120,    2010
2121,    1986
2122,    1971
2123,    1954
2124,    1934
2125,    1874
2126,    1942
2127,    1963
2128,    1933
2129,    1925
2130,    1889
2131,    1878
2132,    1919
2133,    1910
2134,    1986
2135,    1875
2136,    1879
2137,    1878
2138,    1931
2139,    1833
2140,    1859
2141,    1899
2142,    1813
2143,    1794
2144,    1811
2145,    1867
2146,    1788
2147,    1780
2148,    1849
2149,    1905
2150,    1855
2151,    2046
2152,    2300
2153,    2390
2154,    2297
2155,    2052
2156,    1816
2157,    1782
2158,    1647
2159,    1752
2160,    1744
2161,    1719
2162,    1737
2163,    1743
2164,    1786
2165,    1755
2166,    1762
2167,    1731
2168,    1714
2169,    1681
2170,    1664
2171,    1585
2172,    1660
2173,    1686
2174,    1641
2175,    1606
2176,    1693
2177,    1599
2178,    1641
2179,    1588
2180,    1624
2181,    1602
2182,    1568
2183,    1660
2184,    1625
2185,    1557
2186,    1572
2187,    1622
2188,    1650
2189,    1777
2190,    1819
2191,    1827
2192,    1666
2193,    1595
2194,    1508
2195,    1551
2196,    1623
2197,    1542
2198,    1667
2199,    1779
2200,    1873
2201,    1890
2202,    1803
2203,    1650
2204,    1507
2205,    1567
2206,    1488
2207,    1416
2208,    1499
2209,    1443
2210,    1463
2211,    1479
2212,    1489
2213,    1433
2214,    1456
2215,    1521
2216,    1466
2217,    1434
2218,    1410
2219,    1450
2220,    1372
2221,    1437
2222,    1409
2223,    1408
2224,    1457
2225,    1371
2226,    1453
2227,    1442
2228,    1469
2229,    1365
2230,    1457
2231,    1406
2232,    1412
2233,    1392
2234,    1321
2235,    1338
2236,    1367
2237,    1343
2238,    1376
2239,    1397
2240,    1256
2241,    1415
2242,    1333
2243,    1439
2244,    1412
2245,    1344
2246,    1313
2247,    1422
2248,    1407
2249,    1359
2250,    1345
2251,    1279
2252,    1254
2253,    1292
2254,    1313
2255,    1304
2256,    1378
2257,    1308
2258,    1362
2259,    1280
2260,    1318
2261,    1347
2262,    1299
2263,    1259
2264,    1264
2265,    1303
2266,    1246
2267,    1302
2268,    1253
2269,    1329
2270,    1284
2271,    1319
2272,    1394
2273,    1376
2274,    1375
2275,    1372
2276,    1463
2277,    1827
2278,    2364
2279,    3482
2280,    5656
2281,   10439
2282,   17943
2283,   25881
2284,   27592
2285,   21424
2286,   11881
2287,    5318
2288,    2706
2289,    1857
2290,    1588
2291,    1536
2292,    1466
2293,    1360
2294,    1266
2295,    1214
2296,    1283
2297,    1222
2298,    1143
2299,    1172
2300,    1162
2301,    1154
2302,    1123
2303,    1097
2304,    1131
2305,    1136
2306,    1089
2307,    1044
2308,    1059
2309,    1044
2310,    1025
2311,    1018
2312,    1041
2313,    1021
2314,    1007
2315,    1065
2316,     992
2317,    1043
2318,     963
2319,    1013
2320,    1031
2321,     993
2322,    1015
2323,     955
2324,     963
2325,     939
2326,     999
2327,     957
2328,     980
2329,     944
2330,    1030
2331,     920
2332,     913
2333,     932
2334,     972
2335,    1010
2336,     972
2337,     951
2338,     979
2339,    1061
2340,    1032
2341,     911
2342,     944
2343,     911
2344,     885
2345,     934
2346,     907
2347,     956
2348,     999
2349,     917
2350,     950
2351,     823
2352,     860
2353,     888
2354,     879
2355,     862
2356,     884
2357,    1034
2358,    1069
2359,    1126
2360,    1146
2361,    1045
2362,     978
2363,     900
2364,     906
2365,     935
2366,     836
2367,     885
2368,     885
2369,     885
2370,     885
2371,     856
2372,     840
2373,     770
2374,     898
2375,     810
2376,     820
2377,     780
2378,     831
2379,     796
2380,     805
2381,     830
2382,     813
2383,     814
2384,     791
2385,     810
2386,     864
2387,     785
2388,     826
2389,     808
2390,     809
2391,     799
2392,     795
2393,     743
2394,     794
2395,     856
2396,     745
2397,     788
2398,     776
2399,     782
2400,     772
2401,     702
2402,     784
2403,     781
2404,     785
2405,     787
2406,     803
2407,     843
2408,     718
2409,     759
2410,     763
2411,     724
2412,     820
2413,     753
2414,     784
2415,     762
2416,     715
2417,     761
2418,     708
2419,     703
2420,     727
2421,     734
2422,     656
2423,     737
2424,     704
2425,     692
2426,     695
2427,     670
2428,     701
2429,     744
2430,     736
2431,     655
2432,     698
2433,     685
2434,     722
2435,     700
2436,     687
2437,     698
2438,     729
2439,     699
2440,     688
2441,     653
2442,     669
2443,     671
2444,     730
2445,     625
2446,     669
2447,     671
2448,     638
2449,     644
2450,     640
2451,     702
2452,     633
2453,     672
2454,     649
2455,     602
2456,     610
2457,     623
2458,     618
2459,     629
2460,     665
2461,     655
2462,     606
2463,     658
2464,     665
2465,     635
2466,     609
2467,     633
2468,     622
2469,     639
2470,     651
2471,     690
2472,     661
2473,     688
2474,     693
2475,     695
2476,     679
2477,     675
2478,     687
2479,     653
2480,     627
2481,     739
2482,     850
2483,     986
2484,    1025
2485,     928
2486,     880
2487,     765
2488,     796
2489,     873
2490,    1070
2491,    1135
2492,    1047
2493,     893
2494,     738
2495,     651
2496,     617
2497,     613
2498,     572
2499,     571
2500,     610
2501,     634
2502,     600
2503,     617
2504,     567
2505,     603
2506,     564
2507,     586
2508,     526
2509,     528
2510,     499
2511,     520
2512,     552
2513,     561
2514,     533
2515,     544
2516,     531
2517,     547
2518,     532
2519,     551
2520,     535
2521,     551
2522,     484
2523,     504
2524,     471
2525,     511
2526,     541
2527,     522
2528,     545
2529,     516
2530,     487
2531,     554
2532,     571
2533,     622
2534,     682
2535,     704
2536,     673
2537,     593
2538,     516
2539,     493
2540,     550
2541,     532
2542,     533
2543,     501
2544,     532
2545,     476
2546,     531
2547,     496
2548,     568
2549,     621
2550,     647
2551,     670
2552,     591
2553,     536
2554,     557
2555,     470
2556,     453
2557,     476
2558,     487
2559,     474
2560,     489
2561,     464
2562,     519
2563,     500
2564,     507
2565,     436
2566,     472
2567,     484
2568,     460
2569,     433
2570,     467
2571,     402
2572,     417
2573,     455
2574,     461
2575,     422
2576,     422
2577,     434
2578,     421
2579,     461
2580,     424
2581,     426
2582,     374
2583,     418
2584,     412
2585,     390
2586,     464
2587,     419
2588,     404
2589,     415
2590,     451
2591,     360
2592,     430
2593,     447
2594,     448
2595,     433
2596,     439
2597,     515
2598,     547
2599,     525
2600,     494
2601,     445
2602,     423
2603,     388
2604,     413
2605,     386
2606,     445
2607,     417
2608,     429
2609,     401
2610,     404
2611,     373
2612,     428
2613,     394
2614,     378
2615,     370
2616,     403
2617,     414
2618,     417
2619,     397
2620,     397
2621,     366
2622,     368
2623,     395
2624,     411
2625,     384
2626,     417
2627,     391
2628,     429
2629,     384
2630,     381
2631,     402
2632,     390
2633,     390
2634,     376
2635,     391
2636,     406
2637,     412
2638,     367
2639,     394
2640,     384
2641,     371
2642,     357
2643,     384
2644,     361
2645,     396
2646,     408
2647,     369
2648,     398
2649,     406
2650,     387
2651,     344
2652,     391
2653,     383
2654,     361
2655,     395
2656,     372
2657,     349
2658,     350
2659,     365
2660,     367
2661,     362
2662,     367
2663,     369
2664,     372
2665,     363
2666,     359
2667,     322
2668,     363
2669,     351
2670,     382
2671,     342
2672,     346
2673,     349
2674,     342
2675,     370
2676,     349
2677,     343
2678,     407
2679,     325
2680,     360
2681,     392
2682,     359
2683,     327
2684,     373
2685,     330
2686,     344
2687,     365
2688,     342
2689,     351
2690,     317
2691,     345
2692,     333
2693,     330
2694,     300
2695,     328
2696,     360
2697,     337
2698,     327
2699,     298
2700,     353
2701,     351
2702,     412
2703,     491
2704,     549
2705,     607
2706,     645
2707,     662
2708,     561
2709,     475
2710,     395
2711,     333
2712,     341
2713,     331
2714,     351
2715,     347
2716,     357
2717,     363
2718,     347
2719,     355
2720,     324
2721,     353
2722,     343
2723,     345
2724,     337
2725,     338
2726,     329
2727,     331
2728,     361
2729,     328
2730,     357
2731,     364
2732,     347
2733,     356
2734,     354
2735,     349
2736,     346
2737,     350
2738,     349
2739,     347
2740,     303
2741,     323
2742,     295
2743,     323
2744,     325
2745,     324
2746,     324
2747,     333
2748,     365
2749,     341
2750,     340
2751,     362
2752,     346
2753,     384
2754,     402
2755,     382
2756,     514
2757,     608
2758,     914
2759,    1407
2760,    1910
2761,    2201
2762,    1840
2763,    1334
2764,     782
2765,     513
2766,     421
2767,     364
2768,     367
2769,     342
2770,     364
2771,     380
2772,     352
2773,     335
2774,     360
2775,     383
2776,     383
2777,     348
2778,     369
2779,     367
2780,     378
2781,     371
2782,     372
2783,     368
2784,     370
2785,     406
2786,     412
2787,     466
2788,     419
2789,     511
2790,     584
2791,     636
2792,     773
2793,     809
2794,     764
2795,     708
2796,     613
2797,     509
2798,     360
2799,     300
2800,     278
2801,     262
2802,     274
2803,     270
2804,     233
2805,     243
2806,     215
2807,     236
2808,     246
2809,     227
2810,     257
2811,     230
2812,     259
2813,     257
2814,     240
2815,     254
2816,     217
2817,     256
2818,     227
2819,     214
2820,     226
2821,     232
2822,     230
2823,     230
2824,     217
2825,     226
2826,     222
2827,     247
2828,     206
2829,     219
2830,     213
2831,     220
2832,     230
2833,     209
2834,     236
2835,     240
2836,     242
2837,     233
2838,     218
2839,     228
2840,     225
2841,     253
2842,     217
2843,     219
2844,     234
2845,     210
2846,     253
2847,     233
2848,     229
2849,     234
2850,     235
2851,     233
2852,     226
2853,     229
2854,     216
2855,     237
2856,     226
2857,     209
2858,     243
2859,     198
2860,     220
2861,     217
2862,     243
2863,     196
2864,     224
2865,     234
2866,     209
2867,     207
2868,     226
2869,     208
2870,     214
2871,     231
2872,     235
2873,     218
2874,     250
2875,     221
2876,     233
2877,     299
2878,     260
2879,     237
2880,     210
2881,     222
2882,     222
2883,     231
2884,     224
2885,     245
2886,     219
2887,     258
2888,     278
2889,     310
2890,     369
2891,     399
2892,     427
2893,     398
2894,     299
2895,     261
2896,     223
2897,     249
2898,     216
2899,     187
2900,     207
2901,     209
2902,     229
2903,     222
2904,     226
2905,     243
2906,     254
2907,     230
2908,     201
2909,     231
2910,     217
2911,     223
2912,     211
2913,     193
2914,     208
2915,     212
2916,     228
2917,     208
2918,     194
2919,     227
2920,     209
2921,     229
2922,     168
2923,     219
2924,     188
2925,     235
2926,     214
2927,     230
2928,     191
2929,     206
2930,     247
2931,     241
2932,     218
2933,     230
2934,     221
2935,     251
2936,     236
2937,     241
2938,     177
2939,     215
2940,     239
2941,     239
2942,     215
2943,     216
2944,     205
2945,     206
2946,     213
2947,     217
2948,     209
2949,     215
2950,     212
2951,     218
2952,     199
2953,     220
2954,     213
2955,     208
2956,     226
2957,     214
2958,     190
2959,     237
2960,     224
2961,     229
2962,     206
2963,     200
2964,     246
2965,     239
2966,     194
2967,     213
2968,     210
2969,     241
2970,     218
2971,     238
2972,     229
2973,     184
2974,     200
2975,     214
2976,     190
2977,     202
2978,     166
2979,     227
2980,     197
2981,     224
2982,     222
2983,     205
2984,     203
2985,     235
2986,     229
2987,     212
2988,     192
2989,     205
2990,     206
2991,     209
2992,     209
2993,     225
2994,     193
2995,     202
2996,     195
2997,     181
2998,     208
2999,     218
3000,     196
3001,     210
3002,     198
3003,     205
3004,     199
3005,     194
3006,     201
3007,     198
3008,     213
3009,     226
3010,     181
3011,     206
3012,     195
3013,     187
3014,     193
3015,     186
3016,     243
3017,     197
3018,     209
3019,     205
3020,     206
3021,     224
3022,     177
3023,     210
3024,     200
3025,     204
3026,     209
3027,     210
3028,     212
3029,     184
3030,     218
3031,     225
3032,     221
3033,     218
3034,     194
3035,     230
3036,     187
3037,     218
3038,     228
3039,     184
3040,     190
3041,     193
3042,     221
3043,     181
3044,     184
3045,     205
3046,     210
3047,     193
3048,     202
3049,     190
3050,     199
3051,     212
3052,     186
3053,     177
3054,     183
3055,     212
3056,     170
3057,     182
3058,     233
3059,     201
3060,     204
3061,     202
3062,     174
3063,     195
3064,     185
3065,     187
3066,     197
3067,     198
3068,     196
3069,     187
3070,     184
3071,     203
3072,     177
3073,     186
3074,     201
3075,     180
3076,     186
3077,     191
3078,     202
3079,     221
3080,     198
3081,     194
3082,     198
3083,     202
3084,     201
3085,     197
3086,     180
3087,     193
3088,     164
3089,     196
3090,     155
3091,     190
3092,     184
3093,     170
3094,     186
3095,     179
3096,     169
3097,     193
3098,     177
3099,     168
3100,     196
3101,     182
3102,     185
3103,     177
3104,     179
3105,     185
3106,     201
3107,     174
3108,     187
3109,     173
3110,     178
3111,     176
3112,     212
3113,     189
3114,     175
3115,     163
3116,     177
3117,     176
3118,     176
3119,     169
3120,     170
3121,     140
3122,     176
3123,     170
3124,     181
3125,     182
3126,     196
3127,     167
3128,     165
3129,     177
3130,     147
3131,     161
3132,     148
3133,     169
3134,     154
3135,     149
3136,     153
3137,     167
3138,     177
3139,     154
3140,     178
3141,     168
3142,     155
3143,     146
3144,     192
3145,     161
3146,     160
3147,     162
3148,     167
3149,     165
3150,     171
3151,     162
3152,     160
3153,     188
3154,     166
3155,     181
3156,     169
3157,     183
3158,     158
3159,     159
3160,     158
3161,     192
3162,     146
3163,     168
3164,     173
3165,     152
3166,     158
3167,     155
3168,     163
3169,     166
3170,     176
3171,     152
3172,     162
3173,     142
3174,     145
3175,     172
3176,     182
3177,     161
3178,     159
3179,     161
3180,     156
3181,     163
3182,     156
3183,     143
3184,     183
3185,     170
3186,     152
3187,     176
3188,     168
3189,     186
3190,     183
3191,     154
3192,     138
3193,     141
3194,     150
3195,     161
3196,     169
3197,     163
3198,     152
3199,     158
3200,     170
3201,     168
3202,     139
3203,     171
3204,     168
3205,     155
3206,     161
3207,     168
3208,     144
3209,     185
3210,     161
3211,     178
3212,     161
3213,     160
3214,     183
3215,     166
3216,     161
3217,     159
3218,     164
3219,     167
3220,     168
3221,     165
3222,     149
3223,     160
3224,     160
3225,     153
3226,     160
3227,     147
3228,     154
3229,     160
3230,     156
3231,     153
3232,     162
3233,     181
3234,     149
3235,     160
3236,     157
3237,     146
3238,     153
3239,     144
3240,     173
3241,     145
3242,     145
3243,     159
3244,     161
3245,     145
3246,     161
3247,     163
3248,     167
3249,     144
3250,     139
3251,     153
3252,     173
3253,     150
3254,     134
3255,     180
3256,     165
3257,     150
3258,     146
3259,     154
3260,     134
3261,     160
3262,     151
3263,     152
3264,     141
3265,     156
3266,     156
3267,     161
3268,     148
3269,     149
3270,     161
3271,     155
3272,     137
3273,     154
3274,     156
3275,     144
3276,     169
3277,     144
3278,     181
3279,     162
3280,     167
3281,     180
3282,     145
3283,     160
3284,     168
3285,     186
3286,     178
3287,     178
3288,     233
3289,     285
3290,     320
3291,     385
3292,     469
3293,     516
3294,     521
3295,     467
3296,     394
3297,     318
3298,     244
3299,     194
3300,     176
3301,     170
3302,     160
3303,     180
3304,     174
3305,     181
3306,     165
3307,     166
3308,     141
3309,     141
3310,     165
3311,     173
3312,     161
3313,     166
3314,     206
3315,     233
3316,     230
3317,     237
3318,     269
3319,     246
3320,     200
3321,     172
3322,     151
3323,     159
3324,     145
3325,     138
3326,     171
3327,     146
3328,     163
3329,     140
3330,     145
3331,     147
3332,     141
3333,     156
3334,     149
3335,     137
3336,     150
3337,     151
3338,     148
3339,     172
3340,     169
3341,     154
3342,     132
3343,     146
3344,     127
3345,     154
3346,     142
3347,     163
3348,     146
3349,     153
3350,     148
3351,     161
3352,     126
3353,     148
3354,     129
3355,     153
3356,     123
3357,     150
3358,     147
3359,     133
3360,     133
3361,     154
3362,     140
3363,     162
3364,     160
3365,     157
3366,     138
3367,     164
3368,     160
3369,     134
3370,     161
3371,     136
3372,     166
3373,     166
3374,     160
3375,     172
3376,     162
3377,     138
3378,     171
3379,     142
3380,     126
3381,     145
3382,     157
3383,     162
3384,     155
3385,     135
3386,     135
3387,     168
3388,     166
3389,     155
3390,     161
3391,     145
3392,     148
3393,     132
3394,     151
3395,     142
3396,     153
3397,     135
3398,     140
3399,     134
3400,     165
3401,     133
3402,     158
3403,     123
3404,     140
3405,     132
3406,     157
3407,     158
3408,     143
3409,     145
3410,     171
3411,     123
3412,     158
3413,     151
3414,     152
3415,     131
3416,     142
3417,     150
3418,     165
3419,     153
3420,     154
3421,     140
3422,     144
3423,     152
3424,     144
3425,     159
3426,     128
3427,     159
3428,     154
3429,     143
3430,     159
3431,     160
3432,     133
3433,     156
3434,     143
3435,     158
3436,     170
3437,     141
3438,     151
3439,     162
3440,     177
3441,     159
3442,     148
3443,     154
3444,     178
3445,     159
3446,     184
3447,     263
3448,     267
3449,     375
3450,     478
3451,     603
3452,     655
3453,     540
3454,     406
3455,     259
3456,     208
3457,     158
3458,     170
3459,     147
3460,     139
3461,     145
3462,     161
3463,     125
3464,     156
3465,     129
3466,     143
3467,     155
3468,     134
3469,     130
3470,     153
3471,     124
3472,     149
3473,     131
3474,     150
3475,     140
3476,     133
3477,     148
3478,     149
3479,     138
3480,     154
3481,     157
3482,     150
3483,     105
3484,     134
3485,     124
3486,     129
3487,     128
3488,     144
3489,     149
3490,     158
3491,     138
3492,     136
3493,     151
3494,     145
3495,     137
3496,     136
3497,     145
3498,     140
3499,     145
3500,     124
3501,     157
3502,     158
3503,     141
3504,     131
3505,     128
3506,     144
3507,     137
3508,     144
3509,     149
3510,     141
3511,     136
3512,     156
3513,     150
3514,     163
3515,     139
3516,     139
3517,     144
3518,     141
3519,     136
3520,     157
3521,     164
3522,     141
3523,     132
3524,     140
3525,     140
3526,     135
3527,     148
3528,     154
3529,     147
3530,     134
3531,     115
3532,     137
3533,     120
3534,     144
3535,     149
3536,     118
3537,     136
3538,     147
3539,     165
3540,     153
3541,     143
3542,     148
3543,     153
3544,     158
3545,     168
3546,     147
3547,     142
3548,     141
3549,     129
3550,     154
3551,     136
3552,     173
3553,     147
3554,     132
3555,     130
3556,     145
3557,     143
3558,     167
3559,     148
3560,     165
3561,     158
3562,     148
3563,     146
3564,     147
3565,     154
3566,     141
3567,     151
3568,     153
3569,     140
3570,     122
3571,     146
3572,     127
3573,     128
3574,     154
3575,     147
3576,     159
3577,     167
3578,     156
3579,     137
3580,     145
3581,     156
3582,     143
3583,     119
3584,     142
3585,     150
3586,     148
3587,     151
3588,     158
3589,     141
3590,     165
3591,     167
3592,     157
3593,     152
3594,     162
3595,     177
3596,     147
3597,     129
3598,     160
3599,     148
3600,     147
3601,     167
3602,     172
3603,     182
3604,     132
3605,     141
3606,     140
3607,     129
3608,     169
3609,     152
3610,     156
3611,     154
3612,     133
3613,     142
3614,     151
3615,     160
3616,     146
3617,     158
3618,     150
3619,     149
3620,     141
3621,     155
3622,     156
3623,     142
3624,     148
3625,     142
3626,     158
3627,     154
3628,     137
3629,     157
3630,     144
3631,     153
3632,     156
3633,     146
3634,     155
3635,     154
3636,     147
3637,     131
3638,     165
3639,     166
3640,     153
3641,     133
3642,     161
3643,     166
3644,     143
3645,     136
3646,     158
3647,     151
3648,     147
3649,     154
3650,     154
3651,     161
3652,     137
3653,     138
3654,     141
3655,     163
3656,     145
3657,     117
3658,     152
3659,     168
3660,     151
3661,     163
3662,     140
3663,     131
3664,     152
3665,     164
3666,     152
3667,     172
3668,     168
3669,     175
3670,     159
3671,     161
3672,     161
3673,     157
3674,     139
3675,     153
3676,     163
3677,     158
3678,     141
3679,     152
3680,     122
3681,     148
3682,     161
3683,     174
3684,     149
3685,     127
3686,     150
3687,     167
3688,     142
3689,     142
3690,     160
3691,     151
3692,     133
3693,     154
3694,     148
3695,     163
3696,     171
3697,     156
3698,     157
3699,     169
3700,     152
3701,     141
3702,     146
3703,     145
3704,     170
3705,     141
3706,     162
3707,     133
3708,     136
3709,     158
3710,     144
3711,     149
3712,     161
3713,     142
3714,     158
3715,     154
3716,     146
3717,     160
3718,     145
3719,     171
3720,     148
3721,     159
3722,     152
3723,     155
3724,     135
3725,     144
3726,     150
3727,     143
3728,     136
3729,     132
3730,     148
3731,     147
3732,     137
3733,     130
3734,     124
3735,     125
3736,     129
3737,     116
3738,     139
3739,     114
3740,     122
3741,     108
3742,     122
3743,     126
3744,     110
3745,     107
3746,     126
3747,      96
3748,      95
3749,     117
3750,     115
3751,     126
3752,     107
3753,     117
3754,     118
3755,     113
3756,     102
3757,      92
3758,     103
3759,      90
3760,     115
3761,      99
3762,      99
3763,      92
3764,     104
3765,      90
3766,      97
3767,     116
3768,      97
3769,     103
3770,     102
3771,     124
3772,     104
3773,      96
3774,      93
3775,      83
3776,     101
3777,     110
3778,      96
3779,      99
3780,      92
3781,      94
3782,      86
3783,      99
3784,      99
3785,      92
3786,     104
3787,      90
3788,     108
3789,     102
3790,      91
3791,      93
3792,      84
3793,      92
3794,      87
3795,      90
3796,      85
3797,      89
3798,      85
3799,      94
3800,      97
3801,      96
3802,      87
3803,      95
3804,      93
3805,      90
3806,      82
3807,      92
3808,      80
3809,      72
3810,      85
3811,      83
3812,      93
3813,     100
3814,      73
3815,      98
3816,      85
3817,      75
3818,      87
3819,      83
3820,      94
3821,      89
3822,      74
3823,      73
3824,      93
3825,     100
3826,     100
3827,      83
3828,     107
3829,     107
3830,     106
3831,     138
3832,     163
3833,     188
3834,     201
3835,     261
3836,     175
3837,     161
3838,     101
3839,     108
3840,      77
3841,      91
3842,      69
3843,      84
3844,      82
3845,      72
3846,      83
3847,      83
3848,      74
3849,      74
3850,      79
3851,      76
3852,      86
3853,      67
3854,      70
3855,      63
3856,      86
3857,      80
3858,      68
3859,      67
3860,      70
3861,      80
3862,      84
3863,      72
3864,      69
3865,      72
3866,      68
3867,      64
3868,      64
3869,      64
3870,      66
3871,      78
3872,      65
3873,      83
3874,      64
3875,      80
3876,      58
3877,      62
3878,      71
3879,      55
3880,      56
3881,      65
3882,      51
3883,      64
3884,      62
3885,      58
3886,      72
3887,      57
3888,      62
3889,      56
3890,      64
3891,      61
3892,      62
3893,      59
3894,      49
3895,      61
3896,      60
3897,      59
3898,      59
3899,      51
3900,      45
3901,      60
3902,      54
3903,      52
3904,      61
3905,      46
3906,      50
3907,      50
3908,      49
3909,      41
3910,      48
3911,      42
3912,      50
3913,      43
3914,      60
3915,      46
3916,      62
3917,      35
3918,      39
3919,      48
3920,      51
3921,      39
3922,      43
3923,      57
3924,      61
3925,      50
3926,      46
3927,      41
3928,      46
3929,      46
3930,      49
3931,      34
3932,      48
3933,      47
3934,      40
3935,      45
3936,      38
3937,      42
3938,      43
3939,      45
3940,      58
3941,      36
3942,      48
3943,      40
3944,      45
3945,      37
3946,      45
3947,      33
3948,      27
3949,      40
3950,      37
3951,      12
3952,       5
3953,       2
3954,       6
3955,       0
3956,       3
3957,       1
3958,       1
3959,       1
3960,       1
3961,       0
3962,       0
3963,       1
3964,       0
3965,       0
3966,       0
3967,       0
3968,       0
3969,       0
3970,       0
3971,       0
3972,       0
3973,       0
3974,       0
3975,       0
3976,       0
3977,       0
3978,       0
3979,       0
3980,       0
3981,       0
3982,       0
3983,       0
3984,       0
3985,       0
3986,       0
3987,       0
3988,       0
3989,       0
3990,       0
3991,       0
3992,       0
3993,       0
3994,       0
3995,       0
3996,       0
3997,       0
3998,       0
3999,       1
4000,       0
4001,       0
4002,       0
4003,       0
4004,       0
4005,       0
4006,       0
4007,       0
4008,       0
4009,       0
4010,       0
4011,       0
4012,       0
4013,       0
4014,       0
4015,       0
4016,       0
4017,       0
4018,       0
4019,       0
4020,       0
4021,       0
4022,       0
4023,       0
4024,       0
4025,       0
4026,       0
4027,       0
4028,       0
4029,       0
4030,       0
4031,       0
4032,       0
4033,       0
4034,       0
4035,       0
4036,       0
4037,       0
4038,       0
4039,       0
4040,       0
4041,       0
4042,       0
4043,       0
4044,       0
4045,       0
4046,       0
4047,       0
4048,       0
4049,       0
4050,       0
4051,       0
4052,       0
4053,       0
4054,       0
4055,       0
4056,       0
4057,       0
4058,       0
4059,       0
4060,       0
4061,       0
4062,       0
4063,       0
4064,       0
4065,       0
4066,       0
4067,       0
4068,       0
4069,       0
4070,       0
4071,       0
4072,       0
4073,       0
4074,       0
4075,       0
4076,       0
4077,       0
4078,       0
4079,       0
4080,       0
4081,       0
4082,       0
4083,       0
4084,       0
4085,       0
4086,       0
4087,       0
4088,       0
4089,       0
4090,       0
4091,       0
4092,       0
4093,       0
4094,       0
4095,       0
